ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1251,1251,1,2024-02-13,1,4408,44,235,8,1251,1,0
1252,1252,2,2024-10-19,1,4403,14,101,3,1252,1,0
1257,1257,1,2024-02-01,1,4403,16,214,3,1257,1,0
1259,1259,2,2023-07-27,1,4401,6,364,1,1259,1,0
1261,1261,2,2025-12-25,1,4420,118,375,20,1261,1,0
1262,1262,1,2025-03-09,1,4413,75,18,13,1262,1,0
1271,1271,2,2025-05-03,1,4417,98,387,17,1271,1,0
1272,1272,2,2025-06-16,1,4414,79,283,14,1272,1,0
1280,1280,1,2025-04-17,1,4402,7,56,2,1280,1,0
1282,1282,2,2025-09-16,1,4407,40,148,7,1282,1,0
1285,1285,2,2024-12-07,1,4418,108,278,18,1285,1,0
1290,1290,1,2025-07-15,1,4401,3,82,1,1290,1,0
1293,1293,1,2024-05-13,1,4404,24,225,4,1293,1,0
1295,1295,2,2024-04-30,1,4410,60,248,10,1295,1,0
1300,1300,1,2023-08-02,1,4411,61,241,11,1300,1,0
1308,1308,2,2024-04-29,1,4407,37,327,7,1308,1,0
1310,1310,2,2025-09-27,1,4412,69,196,12,1310,1,0
1312,1312,1,2025-08-12,1,4415,85,155,15,1312,1,0
1320,1320,2,2024-01-05,1,4414,84,369,14,1320,1,0
1325,1325,1,2024-11-06,1,4403,16,108,3,1325,1,0
1326,1326,1,2025-04-27,1,4406,31,335,6,1326,1,0
1328,1328,2,2025-10-25,1,4409,52,299,9,1328,1,0
1329,1329,1,2025-04-07,1,4408,44,235,8,1329,1,0
1332,1332,2,2025-01-21,1,4402,10,7,2,1332,1,0
1333,1333,2,2025-07-23,1,4412,68,219,12,1333,1,0
1336,1336,2,2024-10-21,1,4411,63,236,11,1336,1,0
1338,1338,1,2023-04-02,1,4405,29,333,5,1338,1,0
1339,1339,2,2024-10-17,1,4415,88,289,15,1339,1,0
1341,1341,1,2025-06-15,1,4420,119,127,20,1341,1,0
1342,1342,2,2024-10-19,1,4410,55,350,10,1342,1,0
1344,1344,1,2024-12-12,1,4419,111,105,19,1344,1,0
1345,1345,1,2024-01-14,1,4408,48,41,8,1345,1,0
1346,1346,2,2023-08-15,1,4405,28,288,5,1346,1,0
1353,1353,1,2025-01-08,1,4418,108,278,18,1353,1,0
1355,1355,1,2023-03-08,1,4415,86,256,15,1355,1,0
1357,1357,2,2025-01-31,1,4414,80,285,14,1357,1,0
1360,1360,2,2024-03-10,1,4417,97,343,17,1360,1,0
1362,1362,1,2025-03-04,1,4411,62,70,11,1362,1,0
1366,1366,2,2025-04-05,1,4409,52,74,9,1366,1,0
1368,1368,1,2023-11-05,1,4413,75,58,13,1368,1,0
1378,1378,1,2025-12-26,1,4408,43,379,8,1378,1,0
1380,1380,1,2023-11-16,1,4405,25,48,5,1380,1,0
1381,1381,1,2024-08-09,1,4403,14,101,3,1381,1,0
1385,1385,1,2023-07-10,1,4404,23,330,4,1385,1,0
1398,1398,2,2025-12-31,1,4402,7,264,2,1398,1,0
1399,1399,2,2025-08-31,1,4401,4,34,1,1399,1,0
1400,1400,2,2025-01-14,1,4403,13,108,3,1400,1,0
1404,1404,2,2023-08-09,1,4418,104,150,18,1404,1,0
1406,1406,2,2023-05-02,1,4405,28,288,5,1406,1,0
1408,1408,2,2026-01-19,1,4408,44,235,8,1408,1,0
1409,1409,1,2024-03-29,1,4405,26,400,5,1409,1,0
1414,1414,2,2025-11-21,1,4405,30,298,5,1414,1,0
1417,1417,1,2023-04-30,1,4411,66,319,11,1417,1,0
1418,1418,1,2024-03-22,1,4407,37,324,7,1418,1,0
1424,1424,2,2023-03-02,1,4418,108,52,18,1424,1,0
1425,1425,1,2025-10-16,1,4411,64,238,11,1425,1,0
1428,1428,2,2025-07-07,1,4409,52,299,9,1428,1,0
1429,1429,1,2024-12-01,1,4420,120,138,20,1429,1,0
1431,1431,2,2025-02-16,1,4410,57,302,10,1431,1,0
1432,1432,1,2025-07-29,1,4411,66,319,11,1432,1,0
1433,1433,1,2025-07-28,1,4405,28,360,5,1433,1,0
1437,1437,2,2023-05-06,1,4416,93,267,16,1437,1,0
1438,1438,2,2023-03-31,1,4402,11,35,2,1438,1,0
1439,1439,2,2024-05-05,1,4416,91,38,16,1439,1,0
1442,1442,1,2026-01-06,1,4413,73,143,13,1442,1,0
1443,1443,1,2025-11-06,1,4407,37,324,7,1443,1,0
1445,1445,2,2025-05-01,1,4413,78,265,13,1445,1,0
1448,1448,2,2024-12-05,1,4414,83,200,14,1448,1,0
1456,1456,1,2025-04-04,1,4411,63,21,11,1456,1,0
1459,1459,1,2023-02-11,1,4409,53,352,9,1459,1,0
1460,1460,2,2023-04-11,1,4410,57,302,10,1460,1,0
1462,1462,2,2023-06-07,1,4410,55,20,10,1462,1,0
1463,1463,2,2024-05-10,1,4409,50,313,9,1463,1,0
1465,1465,1,2025-11-23,1,4409,49,309,9,1465,1,0
1468,1468,2,2025-03-07,1,4411,65,342,11,1468,1,0
1469,1469,2,2025-12-30,1,4402,8,220,2,1469,1,0
1470,1470,1,2023-10-30,1,4402,12,349,2,1470,1,0
1471,1471,2,2024-01-08,1,4410,55,20,10,1471,1,0
1475,1475,1,2023-05-05,1,4418,103,15,18,1475,1,0
1478,1478,2,2025-01-27,1,4409,49,309,9,1478,1,0
1485,1485,1,2024-06-10,1,4402,9,26,2,1485,1,0
1491,1491,1,2023-09-23,1,4419,109,388,19,1491,1,0
1494,1494,1,2023-07-13,1,4414,80,285,14,1494,1,0
1501,1501,1,2025-10-02,1,4408,43,379,8,1501,1,0
1502,1502,2,2023-05-28,1,4406,35,271,6,1502,1,0
1506,1506,1,2025-05-30,1,4411,63,218,11,1506,1,0
1508,1508,1,2023-03-17,1,4415,85,115,15,1508,1,0
1509,1509,2,2023-09-21,1,4415,88,289,15,1509,1,0
1510,1510,1,2026-01-21,1,4407,38,147,7,1510,1,0
1516,1516,1,2025-05-23,1,4404,20,282,4,1516,1,0
1517,1517,1,2025-06-01,1,4415,87,357,15,1517,1,0
1519,1519,1,2024-10-18,1,4401,3,331,1,1519,1,0
1521,1521,1,2024-04-05,1,4410,56,201,10,1521,1,0
1522,1522,2,2023-12-07,1,4415,90,255,15,1522,1,0
1525,1525,2,2023-07-15,1,4411,64,238,11,1525,1,0
1528,1528,2,2024-09-06,1,4420,117,61,20,1528,1,0
1529,1529,2,2025-04-13,1,4408,45,83,8,1529,1,0
1531,1531,2,2024-12-26,1,4403,18,94,3,1531,1,0
1532,1532,1,2024-04-19,1,4412,70,221,12,1532,1,0
1535,1535,1,2023-05-25,1,4418,106,203,18,1535,1,0
1536,1536,2,2023-05-28,1,4404,22,197,4,1536,1,0
1539,1539,2,2025-11-15,1,4402,9,294,2,1539,1,0
1540,1540,2,2025-07-26,1,4417,98,387,17,1540,1,0
1541,1541,2,2023-02-08,1,4410,56,201,10,1541,1,0
1542,1542,2,2024-09-07,1,4402,10,126,2,1542,1,0
1544,1544,1,2025-10-26,1,4404,20,282,4,1544,1,0
1545,1545,1,2023-03-11,1,4413,75,312,13,1545,1,0
1547,1547,2,2023-10-03,1,4401,3,331,1,1547,1,0
1549,1549,2,2025-12-19,1,4420,119,127,20,1549,1,0
1552,1552,2,2024-01-20,1,4412,72,311,12,1552,1,0
1553,1553,1,2024-03-16,1,4405,28,341,5,1553,1,0
1557,1557,2,2026-01-06,1,4414,81,65,14,1557,1,0
1559,1559,2,2023-09-25,1,4415,90,255,15,1559,1,0
1567,1567,1,2023-02-19,1,4408,43,379,8,1567,1,0
1570,1570,1,2025-08-09,1,4417,98,387,17,1570,1,0
1571,1571,1,2025-06-20,1,4402,12,349,2,1571,1,0
1577,1577,1,2025-10-06,1,4418,108,52,18,1577,1,0
1579,1579,2,2025-05-11,1,4402,7,56,2,1579,1,0
1580,1580,2,2023-10-20,1,4402,9,69,2,1580,1,0
1584,1584,1,2023-10-03,1,4404,22,197,4,1584,1,0
1585,1585,1,2025-05-03,1,4403,18,94,3,1585,1,0
1590,1590,2,2024-05-22,1,4407,41,268,7,1590,1,0
1592,1592,2,2024-12-17,1,4419,112,166,19,1592,1,0
1593,1593,2,2023-12-12,1,4404,21,252,4,1593,1,0
1594,1594,2,2024-12-10,1,4417,99,126,17,1594,1,0
1598,1598,2,2025-02-09,1,4402,12,349,2,1598,1,0
1601,1601,2,2025-02-07,1,4402,7,264,2,1601,1,0
1603,1603,2,2024-11-08,1,4412,71,363,12,1603,1,0
1604,1604,1,2025-02-21,1,4401,4,34,1,1604,1,0
1605,1605,2,2025-06-22,1,4408,48,368,8,1605,1,0
1610,1610,2,2024-07-07,1,4418,108,278,18,1610,1,0
1611,1611,2,2024-03-26,1,4406,31,274,6,1611,1,0
1612,1612,1,2024-11-26,1,4411,63,121,11,1612,1,0
1614,1614,1,2024-06-22,1,4414,80,397,14,1614,1,0
1615,1615,1,2025-01-10,1,4419,109,388,19,1615,1,0
1618,1618,1,2023-03-04,1,4419,114,33,19,1618,1,0
1623,1623,2,2023-06-28,1,4403,16,15,3,1623,1,0
1625,1625,2,2025-05-11,1,4409,53,377,9,1625,1,0
1626,1626,1,2023-04-27,1,4417,102,185,17,1626,1,0
1628,1628,2,2023-12-25,1,4404,24,225,4,1628,1,0
1632,1632,1,2025-06-13,1,4416,94,145,16,1632,1,0
1634,1634,2,2023-12-15,1,4405,27,114,5,1634,1,0
1636,1636,1,2023-09-02,1,4412,71,391,12,1636,1,0
1637,1637,2,2024-07-28,1,4412,71,363,12,1637,1,0
1642,1642,1,2023-12-15,1,4404,22,197,4,1642,1,0
1645,1645,2,2024-01-24,1,4415,88,289,15,1645,1,0
1646,1646,1,2023-08-09,1,4401,6,77,1,1646,1,0
1651,1651,1,2023-06-22,1,4401,4,34,1,1651,1,0
1653,1653,2,2023-05-23,1,4401,3,331,1,1653,1,0
1654,1654,2,2023-09-17,1,4410,57,302,10,1654,1,0
1656,1656,2,2024-10-05,1,4420,120,259,20,1656,1,0
1658,1658,2,2023-10-21,1,4407,37,71,7,1658,1,0
1661,1661,2,2023-04-22,1,4416,91,153,16,1661,1,0
1663,1663,1,2023-12-24,1,4406,34,160,6,1663,1,0
1665,1665,2,2025-09-10,1,4415,85,155,15,1665,1,0
1669,1669,1,2025-05-23,1,4405,25,246,5,1669,1,0
1674,1674,2,2024-02-03,1,4418,105,59,18,1674,1,0
1677,1677,2,2023-06-28,1,4405,25,211,5,1677,1,0
1678,1678,2,2023-07-02,1,4403,15,236,3,1678,1,0
1687,1687,1,2024-05-31,1,4408,45,50,8,1687,1,0
1689,1689,2,2024-08-14,1,4402,11,35,2,1689,1,0
1693,1693,2,2023-09-21,1,4405,28,341,5,1693,1,0
1694,1694,2,2024-10-27,1,4407,38,152,7,1694,1,0
1695,1695,2,2023-05-20,1,4419,113,307,19,1695,1,0
1696,1696,2,2024-09-04,1,4412,67,263,12,1696,1,0
1698,1698,2,2025-01-13,1,4419,110,85,19,1698,1,0
1703,1703,1,2024-03-20,1,4409,53,352,9,1703,1,0
1704,1704,1,2023-02-16,1,4408,48,368,8,1704,1,0
1707,1707,1,2025-02-24,1,4417,97,194,17,1707,1,0
1709,1709,1,2023-11-24,1,4411,63,308,11,1709,1,0
1713,1713,1,2024-12-10,1,4418,107,296,18,1713,1,0
1720,1720,2,2024-06-06,1,4408,46,10,8,1720,1,0
1723,1723,2,2025-02-13,1,4413,73,143,13,1723,1,0
1724,1724,1,2025-08-05,1,4413,77,380,13,1724,1,0
1727,1727,2,2024-06-30,1,4410,59,87,10,1727,1,0
1728,1728,2,2025-04-18,1,4408,46,10,8,1728,1,0
1729,1729,2,2025-11-06,1,4402,9,294,2,1729,1,0
1733,1733,2,2026-01-23,1,4401,4,34,1,1733,1,0
1737,1737,2,2023-09-24,1,4405,25,48,5,1737,1,0
1738,1738,1,2025-07-23,1,4405,27,114,5,1738,1,0
1739,1739,1,2024-04-19,1,4404,19,316,4,1739,1,0
1742,1742,2,2023-02-04,1,4407,40,293,7,1742,1,0
1744,1744,1,2024-04-02,1,4404,21,251,4,1744,1,0
1747,1747,1,2025-04-04,1,4406,35,109,6,1747,1,0
1752,1752,2,2024-11-26,1,4410,57,302,10,1752,1,0
1755,1755,2,2025-03-27,1,4415,88,289,15,1755,1,0
1757,1757,2,2025-06-20,1,4405,26,400,5,1757,1,0
1762,1762,2,2024-06-13,1,4409,52,74,9,1762,1,0
1768,1768,1,2024-04-20,1,4410,58,378,10,1768,1,0
1774,1774,2,2024-02-22,1,4406,35,385,6,1774,1,0
1776,1776,1,2024-11-06,1,4411,62,332,11,1776,1,0
1777,1777,2,2023-05-20,1,4412,70,221,12,1777,1,0
1779,1779,1,2023-07-06,1,4413,77,380,13,1779,1,0
1783,1783,2,2024-01-08,1,4417,100,111,17,1783,1,0
1785,1785,1,2025-05-15,1,4420,115,223,20,1785,1,0
1787,1787,2,2025-08-08,1,4402,10,9,2,1787,1,0
1792,1792,2,2024-05-26,1,4405,25,48,5,1792,1,0
1796,1796,2,2023-04-12,1,4420,117,61,20,1796,1,0
1798,1798,1,2025-09-02,1,4420,115,98,20,1798,1,0
1801,1801,1,2023-07-17,1,4403,14,366,3,1801,1,0
1804,1804,1,2025-10-01,1,4411,62,70,11,1804,1,0
1809,1809,1,2024-08-22,1,4415,88,289,15,1809,1,0
1810,1810,2,2024-05-16,1,4406,32,12,6,1810,1,0
1812,1812,1,2023-04-25,1,4419,111,105,19,1812,1,0
1813,1813,1,2025-07-03,1,4401,3,82,1,1813,1,0
1815,1815,1,2023-12-30,1,4419,112,125,19,1815,1,0
1820,1820,1,2024-09-24,1,4409,53,377,9,1820,1,0
1824,1824,2,2025-04-30,1,4417,99,315,17,1824,1,0
1825,1825,1,2024-05-04,1,4404,20,282,4,1825,1,0
1826,1826,2,2023-01-21,1,4404,22,60,4,1826,1,0
1828,1828,1,2025-09-12,1,4402,8,180,2,1828,1,0
1830,1830,1,2023-06-23,1,4404,19,351,4,1830,1,0
1831,1831,1,2023-02-11,1,4411,64,340,11,1831,1,0
1832,1832,2,2024-06-13,1,4404,22,197,4,1832,1,0
1834,1834,2,2023-01-23,1,4417,97,194,17,1834,1,0
1837,1837,1,2023-04-09,1,4401,3,331,1,1837,1,0
1838,1838,1,2023-11-12,1,4404,23,281,4,1838,1,0
1839,1839,1,2023-08-03,1,4408,47,399,8,1839,1,0
1840,1840,2,2025-02-22,1,4409,53,377,9,1840,1,0
1845,1845,2,2024-08-08,1,4404,24,124,4,1845,1,0
1848,1848,1,2023-06-11,1,4417,97,194,17,1848,1,0
1849,1849,1,2024-03-01,1,4414,82,205,14,1849,1,0
1850,1850,1,2025-09-05,1,4408,48,368,8,1850,1,0
1856,1856,2,2025-11-12,1,4402,8,220,2,1856,1,0
1859,1859,2,2024-12-08,1,4407,39,251,7,1859,1,0
1862,1862,1,2023-11-11,1,4407,37,327,7,1862,1,0
1865,1865,1,2023-02-26,1,4413,75,312,13,1865,1,0
1868,1868,1,2023-01-26,1,4402,8,192,2,1868,1,0
1875,1875,1,2024-06-19,1,4408,47,191,8,1875,1,0
1877,1877,2,2024-04-07,1,4411,61,241,11,1877,1,0
1878,1878,1,2025-01-14,1,4401,3,331,1,1878,1,0
1880,1880,2,2024-04-17,1,4419,114,33,19,1880,1,0
1882,1882,2,2025-12-19,1,4406,33,224,6,1882,1,0
1888,1888,2,2023-11-24,1,4413,78,265,13,1888,1,0
1889,1889,2,2024-12-28,1,4417,97,194,17,1889,1,0
1896,1896,1,2025-07-22,1,4401,3,82,1,1896,1,0
1898,1898,1,2025-05-22,1,4419,109,91,19,1898,1,0
1901,1901,2,2025-11-18,1,4408,45,50,8,1901,1,0
1903,1903,2,2024-07-07,1,4402,11,35,2,1903,1,0
1904,1904,1,2024-01-21,1,4411,66,164,11,1904,1,0
1906,1906,1,2024-10-22,1,4413,73,143,13,1906,1,0
1909,1909,2,2023-09-06,1,4401,4,34,1,1909,1,0
1910,1910,1,2023-06-15,1,4410,57,302,10,1910,1,0
1915,1915,2,2025-02-08,1,4407,37,324,7,1915,1,0
1921,1921,2,2023-08-13,1,4414,81,65,14,1921,1,0
1922,1922,2,2024-08-12,1,4412,71,244,12,1922,1,0
1924,1924,2,2025-12-31,1,4419,110,85,19,1924,1,0
1925,1925,2,2024-05-28,1,4413,73,212,13,1925,1,0
1927,1927,2,2025-07-14,1,4404,24,124,4,1927,1,0
1929,1929,1,2023-04-29,1,4417,97,194,17,1929,1,0
1932,1932,2,2025-10-07,1,4414,82,205,14,1932,1,0
1941,1941,1,2023-03-23,1,4402,12,349,2,1941,1,0
1943,1943,2,2025-12-24,1,4405,28,341,5,1943,1,0
1945,1945,2,2024-02-23,1,4417,100,111,17,1945,1,0
1946,1946,1,2023-09-19,1,4417,98,387,17,1946,1,0
1950,1950,2,2023-01-20,1,4420,119,6,20,1950,1,0
1952,1952,2,2024-12-15,1,4417,98,387,17,1952,1,0
1954,1954,2,2025-08-27,1,4418,103,15,18,1954,1,0
1960,1960,1,2025-12-12,1,4405,26,400,5,1960,1,0
1961,1961,2,2024-10-18,1,4415,86,256,15,1961,1,0
1962,1962,1,2025-12-28,1,4420,116,107,20,1962,1,0
1966,1966,1,2024-10-31,1,4415,85,155,15,1966,1,0
1967,1967,2,2025-12-20,1,4418,104,3,18,1967,1,0
1969,1969,1,2024-08-16,1,4403,18,305,3,1969,1,0
1970,1970,2,2024-05-14,1,4413,77,380,13,1970,1,0
1974,1974,1,2024-08-28,1,4408,48,158,8,1974,1,0
1976,1976,1,2025-11-09,1,4402,11,35,2,1976,1,0
1978,1978,2,2023-09-15,1,4412,70,221,12,1978,1,0
1980,1980,2,2024-12-08,1,4407,39,251,7,1980,1,0
1981,1981,1,2023-10-29,1,4405,25,257,5,1981,1,0
1982,1982,2,2024-01-17,1,4407,38,237,7,1982,1,0
1986,1986,2,2024-03-04,1,4411,63,13,11,1986,1,0
1987,1987,1,2024-04-26,1,4418,104,290,18,1987,1,0
1991,1991,1,2025-12-24,1,4412,71,391,12,1991,1,0
1993,1993,2,2024-09-04,1,4416,91,19,16,1993,1,0
1994,1994,1,2024-01-06,1,4405,26,400,5,1994,1,0
1995,1995,2,2024-07-14,1,4418,103,15,18,1995,1,0
2001,2001,1,2024-04-25,1,4414,80,397,14,2001,1,0
2002,2002,2,2025-02-11,1,4406,35,259,6,2002,1,0
2004,2004,2,2025-12-11,1,4411,65,90,11,2004,1,0
2005,2005,1,2025-11-12,1,4409,51,204,9,2005,1,0
2009,2009,2,2024-08-22,1,4415,89,258,15,2009,1,0
2012,2012,1,2024-05-22,1,4410,59,88,10,2012,1,0
2015,2015,1,2025-09-12,1,4409,52,299,9,2015,1,0
2022,2022,2,2025-09-19,1,4406,33,224,6,2022,1,0
2026,2026,1,2024-04-28,1,4405,28,360,5,2026,1,0
2032,2032,1,2024-08-28,1,4402,11,215,2,2032,1,0
2034,2034,2,2023-06-24,1,4402,7,56,2,2034,1,0
2036,2036,2,2023-10-20,1,4402,11,215,2,2036,1,0
2039,2039,1,2023-09-08,1,4401,3,82,1,2039,1,0
2040,2040,2,2023-03-03,1,4418,107,170,18,2040,1,0
2044,2044,2,2025-09-24,1,4403,16,2,3,2044,1,0
2045,2045,1,2025-02-13,1,4420,116,107,20,2045,1,0
2047,2047,2,2026-01-07,1,4409,51,204,9,2047,1,0
2048,2048,1,2024-06-10,1,4401,5,106,1,2048,1,0
2049,2049,2,2025-07-07,1,4415,86,256,15,2049,1,0
2055,2055,2,2023-11-14,1,4416,92,227,16,2055,1,0
2057,2057,2,2025-06-10,1,4420,119,389,20,2057,1,0
2061,2061,1,2024-07-17,1,4401,6,207,1,2061,1,0
2068,2068,2,2023-06-01,1,4401,3,137,1,2068,1,0
2069,2069,1,2023-05-31,1,4403,15,236,3,2069,1,0
2077,2077,2,2023-07-02,1,4412,71,391,12,2077,1,0
2078,2078,2,2023-11-17,1,4405,25,262,5,2078,1,0
2079,2079,1,2025-06-29,1,4410,55,304,10,2079,1,0
2080,2080,2,2025-06-16,1,4418,108,278,18,2080,1,0
2082,2082,1,2025-06-25,1,4412,70,221,12,2082,1,0
2083,2083,2,2023-12-16,1,4419,112,103,19,2083,1,0
2091,2091,1,2023-05-09,1,4411,63,392,11,2091,1,0
2092,2092,1,2024-11-18,1,4402,12,349,2,2092,1,0
2093,2093,1,2024-04-28,1,4401,5,123,1,2093,1,0
2099,2099,2,2025-06-08,1,4420,116,365,20,2099,1,0
2103,2103,2,2023-11-02,1,4418,106,233,18,2103,1,0
2105,2105,1,2025-12-29,1,4411,66,164,11,2105,1,0
2106,2106,2,2024-09-04,1,4419,111,105,19,2106,1,0
2109,2109,2,2024-03-31,1,4419,111,105,19,2109,1,0
2111,2111,2,2024-06-26,1,4409,49,309,9,2111,1,0
2112,2112,2,2025-04-29,1,4415,85,115,15,2112,1,0
2115,2115,2,2025-03-21,1,4418,107,296,18,2115,1,0
2116,2116,1,2024-10-05,1,4409,51,204,9,2116,1,0
2120,2120,1,2023-08-17,1,4407,38,147,7,2120,1,0
2124,2124,2,2023-10-24,1,4401,5,276,1,2124,1,0
2125,2125,1,2025-08-25,1,4410,57,302,10,2125,1,0
2129,2129,1,2024-05-07,1,4414,79,136,14,2129,1,0
2131,2131,2,2025-02-12,1,4412,68,63,12,2131,1,0
2133,2133,1,2025-06-25,1,4406,31,274,6,2133,1,0
2135,2135,1,2024-04-14,1,4413,78,358,13,2135,1,0
2137,2137,2,2025-06-06,1,4417,100,111,17,2137,1,0
2139,2139,2,2024-09-05,1,4420,120,259,20,2139,1,0
2143,2143,2,2025-02-15,1,4403,14,101,3,2143,1,0
2146,2146,1,2025-05-12,1,4417,97,343,17,2146,1,0
2150,2150,1,2023-04-07,1,4408,48,368,8,2150,1,0
2151,2151,2,2025-07-27,1,4403,14,4,3,2151,1,0
2152,2152,1,2024-01-01,1,4402,7,56,2,2152,1,0
2153,2153,1,2023-03-10,1,4413,77,380,13,2153,1,0
2155,2155,2,2025-06-09,1,4410,60,31,10,2155,1,0
2159,2159,2,2025-06-04,1,4419,114,33,19,2159,1,0
2160,2160,1,2023-08-12,1,4411,63,278,11,2160,1,0
2169,2169,1,2023-06-22,1,4404,19,118,4,2169,1,0
2170,2170,2,2025-12-05,1,4403,13,108,3,2170,1,0
2171,2171,2,2025-05-24,1,4411,62,332,11,2171,1,0
2174,2174,1,2025-11-17,1,4417,98,387,17,2174,1,0
2179,2179,2,2023-07-11,1,4401,4,34,1,2179,1,0
2183,2183,1,2025-05-21,1,4411,66,319,11,2183,1,0
2184,2184,2,2025-04-06,1,4401,2,109,1,2184,1,0
2186,2186,2,2023-02-09,1,4420,119,6,20,2186,1,0
2191,2191,1,2024-11-18,1,4406,35,327,6,2191,1,0
2193,2193,1,2024-07-22,1,4410,59,87,10,2193,1,0
2194,2194,2,2023-08-26,1,4405,30,298,5,2194,1,0
2196,2196,1,2025-06-08,1,4414,81,65,14,2196,1,0
2198,2198,1,2023-02-18,1,4401,4,34,1,2198,1,0
2210,2210,1,2025-04-22,1,4409,50,188,9,2210,1,0
2212,2212,1,2025-09-03,1,4408,46,10,8,2212,1,0
2213,2213,2,2023-12-29,1,4403,18,175,3,2213,1,0
2215,2215,2,2025-03-10,1,4408,43,379,8,2215,1,0
2217,2217,2,2024-02-10,1,4414,83,200,14,2217,1,0
2224,2224,2,2023-11-04,1,4416,92,227,16,2224,1,0
2232,2232,2,2025-07-23,1,4410,57,302,10,2232,1,0
2233,2233,2,2025-07-25,1,4419,111,105,19,2233,1,0
2235,2235,2,2024-11-03,1,4410,57,302,10,2235,1,0
2239,2239,1,2025-04-16,1,4416,95,338,16,2239,1,0
2240,2240,1,2025-12-18,1,4414,83,200,14,2240,1,0
2241,2241,1,2023-10-23,1,4403,15,89,3,2241,1,0
2244,2244,2,2025-07-10,1,4403,13,320,3,2244,1,0
2248,2248,2,2025-06-23,1,4409,52,299,9,2248,1,0
2250,2250,2,2025-06-13,1,4411,66,164,11,2250,1,0
2254,2254,1,2023-06-15,1,4419,109,91,19,2254,1,0
2261,2261,2,2024-02-08,1,4413,74,189,13,2261,1,0
2266,2266,1,2025-10-15,1,4419,111,105,19,2266,1,0
2272,2272,2,2024-03-17,1,4411,63,282,11,2272,1,0
2278,2278,1,2024-03-26,1,4412,72,355,12,2278,1,0
2282,2282,1,2024-06-15,1,4420,117,384,20,2282,1,0
2288,2288,1,2024-11-10,1,4415,87,357,15,2288,1,0
2291,2291,2,2023-03-21,1,4401,5,276,1,2291,1,0
2304,2304,2,2023-07-01,1,4408,48,240,8,2304,1,0
2306,2306,2,2025-09-13,1,4413,78,358,13,2306,1,0
2308,2308,2,2023-03-29,1,4413,77,380,13,2308,1,0
2309,2309,2,2024-02-05,1,4419,111,242,19,2309,1,0
2311,2311,1,2025-12-11,1,4410,58,378,10,2311,1,0
2312,2312,2,2024-11-04,1,4407,38,237,7,2312,1,0
2313,2313,2,2026-01-09,1,4416,96,253,16,2313,1,0
2315,2315,2,2024-08-20,1,4417,98,139,17,2315,1,0
2317,2317,1,2024-01-17,1,4407,38,237,7,2317,1,0
2320,2320,2,2023-06-08,1,4408,45,50,8,2320,1,0
2321,2321,2,2024-04-24,1,4412,67,359,12,2321,1,0
2324,2324,1,2024-01-18,1,4402,11,215,2,2324,1,0
2331,2331,1,2025-08-10,1,4420,120,259,20,2331,1,0
2333,2333,2,2024-12-23,1,4409,54,64,9,2333,1,0
2337,2337,2,2025-03-15,1,4409,53,377,9,2337,1,0
2338,2338,1,2023-09-09,1,4409,50,188,9,2338,1,0
2339,2339,1,2024-10-07,1,4419,110,85,19,2339,1,0
2344,2344,2,2023-04-24,1,4401,1,269,1,2344,1,0
2345,2345,2,2024-07-30,1,4405,27,114,5,2345,1,0
2347,2347,1,2025-03-18,1,4412,69,187,12,2347,1,0
2351,2351,2,2023-12-12,1,4420,120,138,20,2351,1,0
2355,2355,2,2024-05-25,1,4419,110,85,19,2355,1,0
2360,2360,1,2023-04-11,1,4420,118,67,20,2360,1,0
2362,2362,2,2023-10-12,1,4404,22,197,4,2362,1,0
2365,2365,2,2023-03-20,1,4413,74,189,13,2365,1,0
2366,2366,2,2024-09-07,1,4420,119,127,20,2366,1,0
2370,2370,2,2024-09-23,1,4408,46,10,8,2370,1,0
2375,2375,1,2026-01-03,1,4420,115,98,20,2375,1,0
2376,2376,1,2025-11-07,1,4409,52,299,9,2376,1,0
2377,2377,2,2023-05-24,1,4407,41,268,7,2377,1,0
2378,2378,1,2024-04-09,1,4408,46,10,8,2378,1,0
2379,2379,1,2023-12-11,1,4417,98,139,17,2379,1,0
2382,2382,2,2023-09-21,1,4408,47,191,8,2382,1,0
2383,2383,1,2024-06-04,1,4412,69,196,12,2383,1,0
2386,2386,2,2024-05-28,1,4419,110,85,19,2386,1,0
2387,2387,2,2023-04-23,1,4420,119,6,20,2387,1,0
2389,2389,1,2024-04-02,1,4407,42,374,7,2389,1,0
2391,2391,1,2025-01-12,1,4403,18,305,3,2391,1,0
2393,2393,1,2023-01-10,1,4419,109,388,19,2393,1,0
2394,2394,2,2023-01-27,1,4410,58,247,10,2394,1,0
2395,2395,1,2025-01-31,1,4420,117,384,20,2395,1,0
2398,2398,1,2024-08-27,1,4409,52,299,9,2398,1,0
2401,2401,1,2024-07-10,1,4401,5,106,1,2401,1,0
2402,2402,2,2024-07-18,1,4404,24,225,4,2402,1,0
2403,2403,1,2023-02-17,1,4411,62,70,11,2403,1,0
2405,2405,2,2024-11-24,1,4402,9,69,2,2405,1,0
2409,2409,2,2024-11-25,1,4411,63,269,11,2409,1,0
