incident_id,date,hour,district,police_station,crime_type,mo,latitude,longitude,suspect_id,victim_id,victim_age,victim_gender,weapon_used,severity_score,resolved,urbanization,pop_density,literacy_rate,unemployment_rate,month,day_of_week,is_weekend,is_repeat_offender,CrimeNo,CaseStatusName,anomaly_score,is_anomaly,hotspot_cluster
INC-000118,2023-05-06,16,Bidar,Bidar PS-6,Domestic Violence,repeat household dispute,17.82589,77.4265,ACC-06408,118,16,F,False,2.4,1,21,316,70.5,6.8,5,5,True,True,144120072202300001,Closed,1,False,11
INC-000119,2023-06-23,9,Shivamogga,Shivamogga PS-2,Theft,shop-lifting,14.03169,75.58076,ACC-01073,119,26,F,False,2.7,0,29,254,81.3,4.5,6,4,False,False,144080044202300001,Under Investigation,1,False,15
INC-000120,2025-02-12,19,Bagalkot,Bagalkot PS-2,Robbery,armed - two person,16.2353,75.67355,ACC-05282,120,28,T,False,4.7,0,22,316,68.8,6.0,2,2,False,False,844160092202500001,Under Investigation,1,False,19
INC-000121,2023-06-04,21,Bidar,Bidar PS-6,Drug Offense,courier network,17.80779,77.43901,ACC-08779,121,36,T,False,2.6,0,21,316,70.5,6.8,6,6,True,False,144120072202300002,Under Investigation,1,False,11
INC-000122,2025-08-31,20,Tumakuru,Tumakuru PS-2,Assault,group assault,13.35875,77.08491,ACC-05690,122,36,F,False,4.4,0,22,276,75.1,5.0,8,6,True,False,144090050202500001,Under Investigation,1,False,17
INC-000123,2024-01-05,22,Tumakuru,Tumakuru PS-2,Vehicle Theft,duplicate key,13.23574,77.17905,ACC-08457,123,37,T,False,2.7,0,22,276,75.1,5.0,1,4,False,False,144090050202400001,Under Investigation,1,False,17
INC-000124,2024-09-06,23,Bidar,Bidar PS-1,Burglary,window forced entry,17.97126,77.40945,ACC-06721,124,25,T,False,2.6,0,21,316,70.5,6.8,9,4,False,False,144120067202400001,Under Investigation,1,False,11
INC-000125,2023-02-26,22,Raichur,Raichur PS-1,Theft,snatch-and-run,16.16406,77.35751,ACC-05087,125,25,M,False,1.9,1,24,335,60.5,7.2,2,6,True,False,144130073202300002,Charge Sheeted,1,False,0
INC-000126,2025-09-22,15,Hassan,Hassan PS-5,Kidnapping,custodial dispute,12.9261,76.03785,ACC-00906,126,20,T,True,7.6,1,18,320,78.3,4.6,9,0,False,False,344180107202500001,Charge Sheeted,1,False,10
INC-000127,2024-05-30,22,Mandya,Mandya PS-6,Drug Offense,courier network,12.53529,76.8443,ACC-01478,127,25,M,False,2.7,1,17,460,71.9,5.1,5,3,False,True,844190114202400001,Closed,1,False,18
INC-000128,2025-10-01,23,Kolar,Kolar PS-1,Theft,opportunistic pickpocketing,13.13094,78.19876,ACC-01850,128,33,M,False,1.6,1,20,396,73.8,5.6,10,2,False,False,144140079202500001,Closed,1,False,7
INC-000129,2024-05-05,16,Mysuru,Mysuru PS-2,Cyber Fraud,UPI phishing,12.40455,76.68187,ACC-06302,129,42,F,False,1.9,1,51,493,72.6,4.8,5,6,True,False,144020008202400001,Charge Sheeted,1,False,9
INC-000130,2025-04-12,23,Kalaburagi,Kalaburagi PS-1,Drug Offense,courier network,17.23549,76.79067,ACC-04489,130,32,M,False,4.6,0,32,316,64.8,6.9,4,5,True,True,144060031202500002,Undetected,1,False,3
INC-000131,2024-10-31,20,Chitradurga,Chitradurga PS-1,Assault,workplace dispute,14.14498,76.42081,ACC-00448,131,41,T,False,4.3,0,21,197,73.6,5.4,10,3,False,False,144170097202400001,Under Investigation,1,False,5
INC-000132,2024-05-26,23,Davanagere,Davanagere PS-4,Robbery,chain snatching - two-wheeler,14.49195,75.98899,ACC-02131,132,40,M,False,5.5,1,34,429,76.6,5.3,5,6,True,False,144110064202400001,Closed,1,False,14
INC-000133,2025-03-16,21,Ballari,Ballari PS-3,Assault,workplace dispute,15.0628,76.85654,ACC-03677,133,33,F,True,2.1,1,35,302,67.2,6.4,3,6,True,False,144070039202500002,Charge Sheeted,1,False,6
INC-000134,2023-08-29,20,Ballari,Ballari PS-3,Burglary,window forced entry,15.14119,76.9777,ACC-05051,134,35,F,False,2.9,1,35,302,67.2,6.4,8,1,False,True,144070039202300001,Charge Sheeted,1,False,6
INC-000135,2024-03-17,17,Dharwad,Dharwad PS-3,Burglary,forced entry - night,15.44035,75.02113,ACC-04636,135,51,T,False,3.5,0,56,439,80.5,5.7,3,6,True,False,144050027202400001,Under Investigation,1,False,2
INC-000136,2025-07-27,19,Mandya,Mandya PS-1,Theft,opportunistic pickpocketing,12.49782,76.98262,ACC-00104,136,48,M,False,1.3,1,17,460,71.9,5.1,7,6,True,True,144190109202500002,Closed,1,False,18
INC-000137,2023-04-04,21,Bagalkot,Bagalkot PS-6,Domestic Violence,repeat household dispute,16.22248,75.67164,ACC-05161,137,26,M,False,3.9,1,22,316,68.8,6.0,4,1,False,True,144160096202300001,Charge Sheeted,1,False,19
INC-000138,2025-12-22,23,Chikkamagaluru,Chikkamagaluru PS-1,Assault,workplace dispute,13.29433,75.74527,ACC-04266,138,56,T,True,2.4,0,19,191,81.9,4.1,12,0,False,False,144150085202500001,Under Investigation,1,False,13
INC-000139,2024-10-08,17,Chitradurga,Chitradurga PS-3,Theft,distraction technique,14.20819,76.31733,ACC-08049,139,19,M,False,2.5,0,21,197,73.6,5.4,10,1,False,False,444170099202400001,Undetected,1,False,5
INC-000140,2025-08-14,19,Mysuru,Mysuru PS-4,Burglary,window forced entry,12.30985,76.73243,ACC-08108,140,47,F,False,2.1,1,51,493,72.6,4.8,8,3,False,True,144020010202500001,Closed,1,False,9
INC-000141,2024-03-10,19,Kalaburagi,Kalaburagi PS-5,Cyber Fraud,fake investment call,17.37019,76.76694,ACC-00067,141,36,M,False,2.6,1,32,316,64.8,6.9,3,6,True,False,144060035202400002,Charge Sheeted,1,False,3
INC-000142,2024-10-24,21,Mandya,Mandya PS-2,Drug Offense,courier network,12.67152,76.85754,ACC-01328,142,25,F,False,3.4,1,17,460,71.9,5.1,10,3,False,False,144190110202400003,Charge Sheeted,1,False,18
INC-000143,2023-05-25,16,Udupi,Udupi PS-4,Theft,distraction technique,13.41224,74.82733,ACC-06248,143,22,F,False,1.2,0,27,407,86.2,3.4,5,3,False,False,144100058202300001,Under Investigation,1,False,1
INC-000144,2023-11-12,17,Udupi,Udupi PS-2,Vehicle Theft,parking-lot theft,13.37888,74.75428,ACC-08042,144,55,T,False,2.6,0,27,407,86.2,3.4,11,6,True,False,844100056202300001,Undetected,1,False,1
INC-000145,2024-07-03,16,Bagalkot,Bagalkot PS-1,Burglary,window forced entry,16.14584,75.68385,ACC-06931,145,43,F,False,2.2,1,22,316,68.8,6.0,7,2,False,True,144160091202400001,Charge Sheeted,1,False,19
INC-000146,2024-08-18,19,Chitradurga,Chitradurga PS-6,Vehicle Theft,duplicate key,14.1772,76.31524,ACC-01297,146,33,T,False,2.8,0,21,197,73.6,5.4,8,6,True,False,144170102202400002,Under Investigation,1,False,5
INC-000147,2023-08-09,17,Hassan,Hassan PS-6,Assault,group assault,13.02063,76.09541,ACC-06766,147,69,M,False,2.3,1,18,320,78.3,4.6,8,2,False,False,144180108202300001,Charge Sheeted,1,False,10
INC-000148,2024-09-01,17,Mysuru,Mysuru PS-1,Assault,altercation escalation,12.35845,76.68031,ACC-07454,148,42,T,False,4.3,1,51,493,72.6,4.8,9,6,True,False,344020007202400001,Closed,1,False,9
INC-000149,2025-09-04,22,Raichur,Raichur PS-1,Assault,group assault,16.27412,77.39553,ACC-06637,149,48,M,False,4.6,1,24,335,60.5,7.2,9,3,False,False,144130073202500001,Charge Sheeted,1,False,0
INC-000150,2023-02-24,23,Bengaluru Urban,Bengaluru Urban PS-6,Cyber Fraud,fake investment call,13.01052,77.58457,ACC-02378,150,50,F,False,2.9,1,91,4381,87.7,6.1,2,4,False,False,144010006202300001,Charge Sheeted,1,False,8
INC-000151,2025-07-09,21,Chikkamagaluru,Chikkamagaluru PS-5,Drug Offense,street-level peddling,13.2925,75.77372,ACC-03298,151,36,F,False,2.9,1,19,191,81.9,4.1,7,2,False,False,144150089202500002,Charge Sheeted,1,False,13
INC-000152,2025-09-26,13,Mandya,Mandya PS-6,Cyber Fraud,SIM swap,12.56898,76.93453,ACC-00994,152,29,T,False,2.6,0,17,460,71.9,5.1,9,4,False,False,844190114202500001,Under Investigation,1,False,18
INC-000153,2024-08-12,21,Chikkamagaluru,Chikkamagaluru PS-4,Cyber Fraud,SIM swap,13.41075,75.76628,ACC-07688,153,42,F,False,2.0,0,19,191,81.9,4.1,8,0,False,False,144150088202400001,Under Investigation,1,False,13
INC-000154,2024-02-29,17,Bagalkot,Bagalkot PS-1,Cyber Fraud,OTP scam,16.18075,75.73112,ACC-01412,154,35,M,False,3.0,0,22,316,68.8,6.0,2,3,False,True,144160091202400002,Under Investigation,1,False,19
INC-000155,2024-06-18,23,Hassan,Hassan PS-4,Murder,personal enmity,12.91581,76.06286,ACC-02598,155,55,M,False,7.5,1,18,320,78.3,4.6,6,1,False,False,144180106202400001,Charge Sheeted,1,False,10
INC-000156,2023-11-06,17,Mysuru,Mysuru PS-1,Cyber Fraud,OTP scam,12.40867,76.55252,ACC-08444,156,40,T,False,2.8,0,51,493,72.6,4.8,11,0,False,False,144020007202300001,Under Investigation,1,False,9
INC-000157,2025-01-10,14,Kalaburagi,Kalaburagi PS-2,Vehicle Theft,parking-lot theft,17.3722,76.84893,ACC-04786,157,16,M,False,2.4,1,32,316,64.8,6.9,1,4,False,False,344060032202500001,Charge Sheeted,1,False,3
INC-000158,2024-11-30,23,Bengaluru Urban,Bengaluru Urban PS-4,Theft,opportunistic pickpocketing,12.96565,77.7054,ACC-02805,158,12,M,False,1.2,1,91,4381,87.7,6.1,11,5,True,False,144010004202400001,Closed,1,False,8
INC-000159,2025-01-10,19,Chikkamagaluru,Chikkamagaluru PS-3,Drug Offense,street-level peddling,13.3307,75.75753,ACC-07251,159,16,F,True,2.4,1,19,191,81.9,4.1,1,4,False,False,144150087202500001,Closed,1,False,13
INC-000160,2025-11-30,19,Dharwad,Dharwad PS-5,Domestic Violence,dowry-related,15.52594,75.02836,ACC-06869,160,41,T,False,3.2,1,56,439,80.5,5.7,11,6,True,False,144050029202500002,Charge Sheeted,1,False,2
INC-000161,2024-12-08,23,Koppal,Koppal PS-3,Cyber Fraud,SIM swap,15.43445,76.16659,ACC-06627,161,32,M,False,3.3,0,20,261,65.5,6.6,12,6,True,False,144200117202400001,Under Investigation,1,False,12
INC-000162,2023-11-24,16,Kalaburagi,Kalaburagi PS-2,Burglary,window forced entry,17.43776,76.83189,ACC-08412,162,35,F,False,3.2,1,32,316,64.8,6.9,11,4,False,True,144060032202300002,Closed,1,False,3
INC-000163,2024-11-25,23,Udupi,Udupi PS-5,Robbery,ATM area targeting,13.30174,74.71533,ACC-08737,163,27,M,True,5.5,0,27,407,86.2,3.4,11,0,False,False,144100059202400002,Under Investigation,1,False,1
INC-000164,2025-01-09,12,Chitradurga,Chitradurga PS-4,Robbery,chain snatching - two-wheeler,14.27072,76.44515,ACC-02401,164,20,M,False,5.1,0,21,197,73.6,5.4,1,3,False,False,144170100202500001,Under Investigation,1,False,5
INC-000165,2025-03-19,19,Chitradurga,Chitradurga PS-2,Burglary,impersonation - utility worker,14.1556,76.4882,ACC-08172,165,30,F,False,3.3,1,21,197,73.6,5.4,3,2,False,False,144170098202500001,Closed,1,False,5
INC-000166,2023-11-18,21,Ballari,Ballari PS-1,Burglary,forced entry - night,15.0169,76.90657,ACC-06051,166,19,T,False,3.8,0,35,302,67.2,6.4,11,5,True,False,144070037202300001,Undetected,1,False,6
INC-000167,2024-09-13,23,Belagavi,Belagavi PS-5,Theft,shop-lifting,15.88815,74.46343,ACC-00458,167,53,M,False,2.6,1,24,316,73.9,5.2,9,4,False,False,844040023202400001,Charge Sheeted,1,False,16
INC-000168,2025-07-15,20,Kolar,Kolar PS-1,Burglary,forced entry - night,13.09788,78.17169,ACC-06181,168,46,T,False,3.0,1,20,396,73.8,5.6,7,1,False,False,144140079202500002,Charge Sheeted,1,False,7
INC-000169,2025-06-26,23,Raichur,Raichur PS-3,Theft,shop-lifting,16.17549,77.42534,ACC-01450,169,63,T,False,2.7,1,24,335,60.5,7.2,6,3,False,False,144130075202500004,Charge Sheeted,1,False,0
INC-000170,2023-02-08,23,Ballari,Ballari PS-2,Cyber Fraud,OTP scam,15.15127,76.88231,ACC-08713,170,29,T,False,1.5,1,35,302,67.2,6.4,2,2,False,False,144070038202300001,Closed,1,False,6
INC-000171,2025-12-17,22,Kolar,Kolar PS-4,Kidnapping,ransom motive,13.10228,78.12834,ACC-04213,171,58,F,False,5.3,1,20,396,73.8,5.6,12,2,False,False,144140082202500001,Charge Sheeted,1,False,7
INC-000172,2025-03-09,20,Bengaluru Urban,Bengaluru Urban PS-3,Vehicle Theft,parking-lot theft,12.9788,77.63141,ACC-05154,172,30,T,False,1.8,1,91,4381,87.7,6.1,3,6,True,True,144010003202500001,Charge Sheeted,1,False,8
INC-000173,2023-05-15,21,Mysuru,Mysuru PS-3,Theft,snatch-and-run,12.33463,76.61041,ACC-06676,173,16,T,False,2.3,0,51,493,72.6,4.8,5,0,False,False,144020009202300002,Under Investigation,1,False,9
INC-000174,2024-02-21,21,Chikkamagaluru,Chikkamagaluru PS-2,Assault,group assault,13.37893,75.87304,ACC-02332,174,49,T,False,3.1,1,19,191,81.9,4.1,2,2,False,True,144150086202400002,Closed,1,False,13
INC-000175,2024-05-28,19,Mysuru,Mysuru PS-1,Drug Offense,courier network,12.34882,76.67854,ACC-06228,175,54,M,False,5.0,0,51,493,72.6,4.8,5,1,False,False,144020007202400001,Under Investigation,1,False,9
INC-000176,2024-07-26,16,Belagavi,Belagavi PS-2,Domestic Violence,dowry-related,15.87345,74.52734,ACC-03454,176,26,M,False,3.8,0,24,316,73.9,5.2,7,4,False,False,144040020202400001,Under Investigation,1,False,16
INC-000177,2024-11-03,19,Dakshina Kannada,Dakshina Kannada PS-4,Assault,altercation escalation,12.98446,74.88862,ACC-05234,177,44,T,False,2.4,1,45,619,88.6,3.9,11,6,True,True,844030016202400001,Charge Sheeted,1,False,4
INC-000178,2025-06-30,23,Dakshina Kannada,Dakshina Kannada PS-2,Robbery,armed - two person,12.80972,74.83425,ACC-05783,178,15,M,False,5.9,1,45,619,88.6,3.9,6,0,False,False,444030014202500002,Charge Sheeted,1,False,4
INC-000179,2024-09-12,17,Bidar,Bidar PS-6,Theft,distraction technique,17.93119,77.51708,ACC-03623,179,35,M,False,1.5,1,21,316,70.5,6.8,9,3,False,False,144120072202400001,Charge Sheeted,1,False,11
INC-000180,2023-12-26,23,Chitradurga,Chitradurga PS-1,Domestic Violence,dowry-related,14.19547,76.30461,ACC-06364,180,55,T,False,4.2,0,21,197,73.6,5.4,12,1,False,True,144170097202300001,Undetected,1,False,5
INC-000181,2023-04-17,18,Bengaluru Urban,Bengaluru Urban PS-3,Drug Offense,courier network,12.95064,77.5753,ACC-05292,181,39,M,False,3.3,0,91,4381,87.7,6.1,4,0,False,False,144010003202300001,Under Investigation,1,False,8
INC-000182,2025-03-13,23,Kolar,Kolar PS-5,Robbery,ATM area targeting,13.15103,78.11426,ACC-01340,182,32,M,False,5.6,0,20,396,73.8,5.6,3,3,False,False,144140083202500001,Undetected,1,False,7
INC-000183,2023-02-27,23,Udupi,Udupi PS-3,Assault,altercation escalation,13.34402,74.78606,ACC-00393,183,35,M,False,3.8,0,27,407,86.2,3.4,2,0,False,False,144100057202300001,Under Investigation,1,False,1
INC-000184,2025-06-17,23,Chitradurga,Chitradurga PS-3,Cyber Fraud,OTP scam,14.24589,76.45788,ACC-07314,184,63,M,False,2.7,0,21,197,73.6,5.4,6,1,False,False,844170099202500001,Under Investigation,1,False,5
INC-000185,2023-05-15,23,Koppal,Koppal PS-2,Assault,workplace dispute,15.29231,76.19157,ACC-01901,185,25,F,False,3.7,1,20,261,65.5,6.6,5,0,False,True,144200116202300003,Charge Sheeted,1,False,12
INC-000186,2023-02-23,19,Koppal,Koppal PS-3,Vehicle Theft,parking-lot theft,15.36775,76.207,ACC-05377,186,36,F,False,2.2,0,20,261,65.5,6.6,2,3,False,False,144200117202300002,Under Investigation,1,False,12
INC-000187,2024-05-12,23,Bagalkot,Bagalkot PS-2,Cyber Fraud,SIM swap,16.16564,75.67877,ACC-00722,187,49,F,False,1.2,1,22,316,68.8,6.0,5,6,True,False,144160092202400001,Charge Sheeted,1,False,19
INC-000188,2023-04-28,23,Chitradurga,Chitradurga PS-4,Robbery,armed - two person,14.15652,76.49601,ACC-00894,188,38,T,True,4.3,0,21,197,73.6,5.4,4,4,False,True,144170100202300002,Under Investigation,1,False,5
INC-000189,2024-09-05,19,Mandya,Mandya PS-3,Robbery,armed - two person,12.54393,76.91508,ACC-02658,189,56,F,False,3.3,0,17,460,71.9,5.1,9,3,False,False,144190111202400001,Undetected,1,False,18
INC-000190,2024-11-09,18,Shivamogga,Shivamogga PS-6,Burglary,forced entry - night,13.98775,75.63947,ACC-06158,190,42,M,False,2.4,0,29,254,81.3,4.5,11,5,True,False,144080048202400001,Undetected,1,False,15
INC-000191,2025-01-07,18,Dakshina Kannada,Dakshina Kannada PS-1,Theft,opportunistic pickpocketing,12.99664,74.847,ACC-05816,191,31,M,False,1.4,0,45,619,88.6,3.9,1,1,False,True,144030013202500001,Under Investigation,1,False,4
INC-000192,2023-02-12,14,Kalaburagi,Kalaburagi PS-5,Domestic Violence,dowry-related,17.2433,76.92997,ACC-02248,192,20,T,False,3.1,0,32,316,64.8,6.9,2,6,True,True,844060035202300001,Under Investigation,1,False,3
INC-000193,2025-06-07,16,Chitradurga,Chitradurga PS-6,Drug Offense,street-level peddling,14.14571,76.49652,ACC-01071,193,24,T,False,2.4,0,21,197,73.6,5.4,6,5,True,False,844170102202500001,Under Investigation,1,False,5
INC-000194,2024-01-23,23,Shivamogga,Shivamogga PS-1,Drug Offense,courier network,13.91041,75.41814,ACC-04819,194,14,T,False,4.4,0,29,254,81.3,4.5,1,1,False,False,144080043202400002,Under Investigation,1,False,-1
INC-000195,2023-12-09,23,Bagalkot,Bagalkot PS-1,Cyber Fraud,SIM swap,16.31549,75.74976,ACC-08342,195,42,F,False,2.1,0,22,316,68.8,6.0,12,5,True,False,144160091202300001,Under Investigation,1,False,-1
INC-000196,2024-02-20,23,Mandya,Mandya PS-4,Vehicle Theft,parking-lot theft,12.54107,76.90205,ACC-03840,196,23,M,False,1.8,0,17,460,71.9,5.1,2,1,False,False,144190112202400001,Undetected,1,False,18
INC-000197,2023-03-26,11,Chikkamagaluru,Chikkamagaluru PS-6,Burglary,window forced entry,13.3102,75.71268,ACC-05511,197,36,M,False,2.9,1,19,191,81.9,4.1,3,6,True,False,144150090202300002,Charge Sheeted,1,False,13
INC-000198,2023-06-10,23,Dakshina Kannada,Dakshina Kannada PS-4,Theft,shop-lifting,12.81987,74.79662,ACC-03731,198,20,F,False,1.2,0,45,619,88.6,3.9,6,5,True,False,144030016202300002,Under Investigation,1,False,4
INC-000199,2024-06-18,22,Mysuru,Mysuru PS-2,Domestic Violence,repeat household dispute,12.2377,76.64572,ACC-06022,199,25,M,False,2.8,0,51,493,72.6,4.8,6,1,False,True,844020008202400001,Undetected,1,False,9
INC-000200,2025-08-17,12,Ballari,Ballari PS-5,Burglary,impersonation - utility worker,15.16583,76.92022,ACC-07559,200,37,T,True,2.7,1,35,302,67.2,6.4,8,6,True,False,144070041202500001,Closed,1,False,6
INC-000201,2024-12-27,20,Bengaluru Urban,Bengaluru Urban PS-3,Burglary,impersonation - utility worker,12.94584,77.60194,ACC-06867,201,34,M,False,2.9,1,91,4381,87.7,6.1,12,4,False,False,144010003202400003,Closed,1,False,8
INC-000202,2025-03-11,16,Davanagere,Davanagere PS-3,Robbery,armed - two person,14.42463,75.90904,ACC-03345,202,16,M,True,5.8,1,34,429,76.6,5.3,3,1,False,False,144110063202500001,Charge Sheeted,1,False,14
INC-000203,2023-05-23,16,Koppal,Koppal PS-4,Burglary,window forced entry,15.4084,76.1371,ACC-06322,203,24,F,False,2.6,1,20,261,65.5,6.6,5,1,False,True,144200118202300001,Closed,1,False,12
INC-000204,2025-03-07,15,Hassan,Hassan PS-1,Burglary,impersonation - utility worker,13.13591,76.02514,ACC-03382,204,42,T,False,2.3,1,18,320,78.3,4.6,3,4,False,False,144180103202500001,Charge Sheeted,1,False,-1
INC-000205,2024-05-20,19,Dakshina Kannada,Dakshina Kannada PS-4,Domestic Violence,dowry-related,12.90631,74.85863,ACC-08043,205,47,T,False,3.4,1,45,619,88.6,3.9,5,0,False,False,144030016202400003,Closed,1,False,4
INC-000206,2024-01-11,17,Koppal,Koppal PS-2,Cyber Fraud,SIM swap,15.27251,76.1495,ACC-01565,206,22,F,False,2.2,0,20,261,65.5,6.6,1,3,False,True,144200116202400001,Under Investigation,1,False,12
INC-000207,2023-08-04,23,Hassan,Hassan PS-5,Assault,group assault,12.97398,76.13054,ACC-05341,207,28,F,True,3.2,0,18,320,78.3,4.6,8,4,False,False,144180107202300003,Under Investigation,1,False,10
INC-000208,2023-08-23,17,Ballari,Ballari PS-6,Burglary,forced entry - night,15.07851,76.88244,ACC-02236,208,34,F,False,2.7,1,35,302,67.2,6.4,8,2,False,True,144070042202300001,Charge Sheeted,1,False,6
INC-000209,2023-09-12,21,Bengaluru Urban,Bengaluru Urban PS-5,Vehicle Theft,parking-lot theft,12.87825,77.61445,ACC-06403,209,6,T,False,1.3,0,91,4381,87.7,6.1,9,1,False,False,144010005202300003,Under Investigation,1,False,8
INC-000210,2025-12-06,23,Hassan,Hassan PS-4,Theft,snatch-and-run,12.93462,76.19675,ACC-01684,210,24,M,False,1.8,0,18,320,78.3,4.6,12,5,True,False,144180106202500001,Under Investigation,1,False,10
INC-000211,2023-01-30,22,Dakshina Kannada,Dakshina Kannada PS-2,Murder,domestic escalation,12.91866,74.88833,ACC-03148,211,36,F,True,9.0,0,45,619,88.6,3.9,1,0,False,False,144030014202300001,Undetected,-1,True,4
INC-000212,2024-02-29,19,Davanagere,Davanagere PS-2,Theft,shop-lifting,14.41017,75.94907,ACC-06472,212,49,M,False,2.9,0,34,429,76.6,5.3,2,3,False,False,144110062202400001,Under Investigation,1,False,14
INC-000213,2024-07-24,14,Ballari,Ballari PS-6,Burglary,impersonation - utility worker,15.12042,76.99419,ACC-06045,213,66,M,False,2.1,1,35,302,67.2,6.4,7,2,False,False,144070042202400001,Charge Sheeted,1,False,6
INC-000214,2023-09-30,20,Raichur,Raichur PS-1,Cyber Fraud,OTP scam,16.18905,77.35431,ACC-05209,214,43,M,False,3.9,0,24,335,60.5,7.2,9,5,True,False,844130073202300001,Under Investigation,1,False,0
INC-000215,2024-04-29,16,Koppal,Koppal PS-1,Cyber Fraud,fake investment call,15.27483,76.04463,ACC-03990,215,18,M,False,2.9,1,20,261,65.5,6.6,4,0,False,False,144200115202400001,Charge Sheeted,1,False,12
INC-000216,2023-03-23,21,Dharwad,Dharwad PS-6,Theft,shop-lifting,15.60848,75.00744,ACC-06797,216,35,T,False,2.3,0,56,439,80.5,5.7,3,3,False,False,144050030202300002,Under Investigation,1,False,2
INC-000217,2024-10-20,23,Shivamogga,Shivamogga PS-1,Vehicle Theft,parking-lot theft,13.91248,75.58414,ACC-00099,217,24,T,False,1.1,0,29,254,81.3,4.5,10,6,True,False,144080043202400003,Undetected,1,False,15
INC-000218,2025-08-14,19,Shivamogga,Shivamogga PS-3,Burglary,impersonation - utility worker,13.88456,75.60029,ACC-03236,218,34,F,False,2.5,0,29,254,81.3,4.5,8,3,False,False,144080045202500002,Under Investigation,1,False,15
INC-000219,2025-06-22,23,Bidar,Bidar PS-3,Burglary,window forced entry,17.93888,77.5184,ACC-07101,219,53,T,False,3.5,1,21,316,70.5,6.8,6,6,True,False,144120069202500001,Closed,1,False,11
INC-000220,2025-09-11,20,Tumakuru,Tumakuru PS-2,Theft,snatch-and-run,13.25919,77.05339,ACC-02838,220,25,F,False,2.4,0,22,276,75.1,5.0,9,3,False,True,144090050202500002,Undetected,1,False,17
INC-000221,2023-05-26,20,Raichur,Raichur PS-1,Burglary,forced entry - night,16.23938,77.34207,ACC-00636,221,34,T,False,4.0,0,24,335,60.5,7.2,5,4,False,False,144130073202300003,Undetected,1,False,0
