CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
1099,IPC,379,1,1
1100,IPC,379,1,1
1101,IPC,379,1,1
1102,IPC,384,1,1
1103,IPC,457,1,1
1104,IPC,379,1,1
1105,IPC,379A,1,1
1106,IPC,457,1,1
1107,NDPS,20,1,1
1108,IPC,392,1,1
1109,IPC,384,1,1
1110,IPC,379,1,1
1111,IPC,457,1,1
1112,IPC,302,1,1
1113,IPC,392,1,1
1114,IPC,323,1,1
1115,ITACT,66D,1,1
1116,IPC,392,1,1
1117,IPC,379A,1,1
1118,IPC,379,1,1
1119,IPC,392,1,1
1120,IPC,392,1,1
1121,IPC,323,1,1
1122,IPC,457,1,1
1123,IPC,379,1,1
1124,NDPS,20,1,1
1125,IPC,379A,1,1
1126,IPC,498A,1,1
1127,IPC,379,1,1
1128,ITACT,66D,1,1
1129,IPC,379,1,1
1130,ITACT,66D,1,1
1131,ITACT,66D,1,1
1132,IPC,392,1,1
1133,IPC,323,1,1
1134,IPC,323,1,1
1135,IPC,379,1,1
1136,IPC,379,1,1
1137,IPC,323,1,1
1138,ITACT,66D,1,1
1139,IPC,379,1,1
1140,IPC,379,1,1
1141,IPC,498A,1,1
1142,IPC,498A,1,1
1143,IPC,379A,1,1
1144,IPC,457,1,1
1145,IPC,302,1,1
1146,IPC,498A,1,1
1147,IPC,498A,1,1
1148,IPC,379,1,1
1149,IPC,323,1,1
1150,IPC,457,1,1
1151,IPC,498A,1,1
1152,IPC,384,1,1
1153,IPC,498A,1,1
1154,IPC,392,1,1
1155,ITACT,66D,1,1
1156,IPC,379,1,1
1157,IPC,379,1,1
1158,IPC,457,1,1
1159,NDPS,20,1,1
1160,IPC,457,1,1
1161,IPC,323,1,1
1162,NDPS,20,1,1
1163,IPC,379,1,1
1164,IPC,379,1,1
1165,IPC,379,1,1
1166,IPC,379,1,1
1167,IPC,323,1,1
1168,ITACT,66D,1,1
1169,ITACT,66D,1,1
1170,NDPS,20,1,1
1171,ITACT,66D,1,1
1172,IPC,498A,1,1
1173,IPC,379,1,1
1174,IPC,498A,1,1
1175,IPC,379,1,1
1176,IPC,457,1,1
1177,IPC,379A,1,1
1178,IPC,392,1,1
1179,IPC,379,1,1
1180,IPC,384,1,1
1181,IPC,498A,1,1
1182,IPC,457,1,1
1183,IPC,457,1,1
1184,IPC,498A,1,1
1185,IPC,457,1,1
1186,IPC,323,1,1
1187,IPC,379,1,1
1188,IPC,384,1,1
1189,IPC,392,1,1
1190,ITACT,66D,1,1
1191,IPC,384,1,1
1192,IPC,379,1,1
1193,IPC,302,1,1
1194,IPC,379A,1,1
1195,ITACT,66D,1,1
1196,IPC,498A,1,1
1197,IPC,498A,1,1
1198,IPC,498A,1,1
1199,IPC,457,1,1
1200,ITACT,66D,1,1
1201,IPC,392,1,1
1202,IPC,379,1,1
1203,IPC,457,1,1
1204,IPC,379,1,1
1205,IPC,379,1,1
1206,IPC,457,1,1
1207,NDPS,20,1,1
1208,NDPS,20,1,1
1209,IPC,379A,1,1
1210,IPC,498A,1,1
1211,IPC,323,1,1
1212,IPC,323,1,1
1213,IPC,392,1,1
1214,IPC,457,1,1
1215,IPC,457,1,1
1216,IPC,457,1,1
1217,IPC,392,1,1
1218,ITACT,66D,1,1
1219,IPC,498A,1,1
1220,ITACT,66D,1,1
1221,IPC,392,1,1
1222,IPC,379,1,1
1223,ITACT,66D,1,1
1224,IPC,379,1,1
1225,IPC,498A,1,1
1226,IPC,379A,1,1
1227,IPC,323,1,1
1228,IPC,379A,1,1
1229,IPC,392,1,1
1230,IPC,379,1,1
1231,IPC,457,1,1
1232,IPC,498A,1,1
1233,IPC,457,1,1
1234,ITACT,66D,1,1
1235,IPC,457,1,1
1236,IPC,457,1,1
1237,IPC,379A,1,1
1238,IPC,302,1,1
1239,IPC,457,1,1
1240,IPC,457,1,1
1241,IPC,379,1,1
1242,IPC,379,1,1
1243,IPC,498A,1,1
1244,ITACT,66D,1,1
1245,IPC,302,1,1
1246,IPC,379A,1,1
1247,IPC,379,1,1
1248,IPC,379,1,1
1249,ITACT,66D,1,1
1250,ITACT,66D,1,1
1251,IPC,302,1,1
1252,IPC,392,1,1
1253,IPC,302,1,1
1254,IPC,457,1,1
1255,IPC,379,1,1
1256,IPC,379,1,1
1257,IPC,498A,1,1
1258,ITACT,66D,1,1
1259,IPC,457,1,1
1260,ITACT,66D,1,1
1261,IPC,323,1,1
1262,IPC,363,1,1
1263,IPC,457,1,1
1264,IPC,323,1,1
1265,IPC,379,1,1
1266,IPC,498A,1,1
1267,IPC,457,1,1
1268,IPC,379,1,1
1269,IPC,498A,1,1
1270,IPC,323,1,1
1271,IPC,457,1,1
1272,IPC,498A,1,1
1273,IPC,379,1,1
1274,IPC,323,1,1
1275,IPC,379,1,1
1276,NDPS,20,1,1
1277,IPC,323,1,1
1278,IPC,302,1,1
1279,NDPS,20,1,1
1280,IPC,379A,1,1
1281,NDPS,20,1,1
1282,NDPS,20,1,1
1283,NDPS,20,1,1
1284,IPC,457,1,1
1285,IPC,457,1,1
1286,ITACT,66D,1,1
1287,IPC,363,1,1
1288,IPC,379,1,1
1289,IPC,457,1,1
1290,IPC,457,1,1
1291,IPC,323,1,1
1292,IPC,457,1,1
1293,ITACT,66D,1,1
1294,IPC,392,1,1
1295,IPC,363,1,1
1296,ITACT,66D,1,1
1297,IPC,498A,1,1
1298,NDPS,20,1,1
1299,IPC,379A,1,1
1300,IPC,323,1,1
1301,IPC,379,1,1
1302,IPC,302,1,1
1303,IPC,392,1,1
1304,IPC,379,1,1
1305,ITACT,66D,1,1
1306,IPC,392,1,1
1307,ITACT,66D,1,1
1308,ITACT,66D,1,1
1309,IPC,392,1,1
1310,IPC,457,1,1
1311,IPC,457,1,1
1312,IPC,379,1,1
1313,ITACT,66D,1,1
1314,IPC,392,1,1
1315,ITACT,66D,1,1
1316,IPC,379,1,1
1317,IPC,392,1,1
1318,IPC,457,1,1
1319,IPC,379,1,1
1320,IPC,392,1,1
1321,IPC,498A,1,1
1322,ITACT,66D,1,1
1323,IPC,379,1,1
1324,IPC,379,1,1
1325,IPC,379A,1,1
1326,ITACT,66D,1,1
1327,IPC,363,1,1
1328,IPC,323,1,1
1329,IPC,379,1,1
1330,ITACT,66D,1,1
1331,ITACT,66D,1,1
1332,IPC,323,1,1
1333,IPC,379,1,1
1334,IPC,392,1,1
1335,IPC,457,1,1
1336,NDPS,20,1,1
1337,IPC,498A,1,1
1338,IPC,379,1,1
1339,IPC,379,1,1
1340,IPC,457,1,1
1341,IPC,302,1,1
1342,IPC,498A,1,1
1343,ITACT,66D,1,1
1344,IPC,498A,1,1
1345,IPC,457,1,1
1346,IPC,379,1,1
1347,IPC,379,1,1
1348,IPC,379,1,1
1349,IPC,457,1,1
1350,IPC,379,1,1
1351,IPC,457,1,1
1352,IPC,323,1,1
1353,ITACT,66D,1,1
1354,ITACT,66D,1,1
1355,IPC,457,1,1
1356,IPC,379,1,1
1357,IPC,302,1,1
1358,ITACT,66D,1,1
1359,IPC,392,1,1
1360,IPC,384,1,1
1361,ITACT,66D,1,1
1362,IPC,384,1,1
1363,NDPS,20,1,1
1364,ITACT,66D,1,1
1365,IPC,302,1,1
1366,ITACT,66D,1,1
1367,IPC,498A,1,1
1368,NDPS,20,1,1
1369,IPC,323,1,1
1370,IPC,457,1,1
1371,ITACT,66D,1,1
1372,IPC,379,1,1
1373,IPC,302,1,1
1374,IPC,379,1,1
1375,IPC,379,1,1
1376,ITACT,66D,1,1
1377,IPC,392,1,1
1378,IPC,379,1,1
1379,IPC,379,1,1
1380,IPC,379,1,1
1381,IPC,384,1,1
1382,IPC,379A,1,1
1383,IPC,457,1,1
1384,IPC,384,1,1
1385,ITACT,66D,1,1
1386,IPC,392,1,1
1387,IPC,323,1,1
1388,IPC,302,1,1
1389,IPC,379A,1,1
1390,IPC,323,1,1
1391,IPC,379,1,1
1392,IPC,379,1,1
1393,NDPS,20,1,1
1394,ITACT,66D,1,1
1395,IPC,498A,1,1
1396,IPC,379,1,1
1397,IPC,379,1,1
1398,IPC,498A,1,1
1399,IPC,392,1,1
1400,ITACT,66D,1,1
1401,IPC,323,1,1
1402,IPC,392,1,1
1403,IPC,379,1,1
1404,IPC,302,1,1
1405,IPC,379A,1,1
1406,IPC,379A,1,1
1407,IPC,379,1,1
1408,IPC,323,1,1
1409,IPC,363,1,1
1410,ITACT,66D,1,1
1411,IPC,392,1,1
1412,ITACT,66D,1,1
1413,ITACT,66D,1,1
1414,IPC,457,1,1
1415,IPC,392,1,1
1416,IPC,379,1,1
1417,NDPS,20,1,1
1418,ITACT,66D,1,1
1419,IPC,392,1,1
1420,ITACT,66D,1,1
1421,IPC,323,1,1
1422,IPC,457,1,1
1423,IPC,323,1,1
1424,IPC,379A,1,1
1425,IPC,457,1,1
1426,IPC,457,1,1
1427,IPC,323,1,1
1428,IPC,379,1,1
1429,IPC,323,1,1
1430,IPC,392,1,1
1431,IPC,379,1,1
1432,IPC,363,1,1
1433,NDPS,20,1,1
1434,NDPS,20,1,1
1435,IPC,379A,1,1
1436,IPC,392,1,1
1437,IPC,457,1,1
1438,IPC,379,1,1
1439,IPC,363,1,1
1440,IPC,498A,1,1
1441,IPC,379,1,1
1442,ITACT,66D,1,1
1443,NDPS,20,1,1
1444,IPC,363,1,1
1445,IPC,379,1,1
1446,IPC,384,1,1
1447,IPC,379A,1,1
1448,IPC,323,1,1
1449,IPC,498A,1,1
1450,ITACT,66D,1,1
1451,IPC,323,1,1
1452,IPC,379,1,1
1453,IPC,323,1,1
1454,IPC,392,1,1
1455,IPC,379,1,1
1456,IPC,498A,1,1
1457,IPC,323,1,1
1458,IPC,379,1,1
1459,IPC,457,1,1
1460,ITACT,66D,1,1
1461,NDPS,20,1,1
1462,IPC,323,1,1
1463,ITACT,66D,1,1
1464,IPC,379,1,1
1465,IPC,379A,1,1
1466,ITACT,66D,1,1
1467,IPC,363,1,1
1468,IPC,379,1,1
1469,NDPS,20,1,1
1470,ITACT,66D,1,1
1471,IPC,498A,1,1
1472,IPC,323,1,1
1473,IPC,379,1,1
1474,IPC,379,1,1
1475,IPC,302,1,1
1476,IPC,363,1,1
1477,ITACT,66D,1,1
1478,NDPS,20,1,1
1479,IPC,323,1,1
1480,NDPS,20,1,1
1481,IPC,379,1,1
1482,IPC,379,1,1
1483,IPC,323,1,1
1484,NDPS,20,1,1
1485,IPC,379,1,1
1486,IPC,457,1,1
1487,ITACT,66D,1,1
1488,IPC,498A,1,1
1489,NDPS,20,1,1
1490,IPC,323,1,1
1491,IPC,457,1,1
1492,IPC,323,1,1
1493,IPC,302,1,1
1494,IPC,392,1,1
1495,IPC,379,1,1
1496,IPC,323,1,1
1497,IPC,379,1,1
1498,IPC,379A,1,1
1499,IPC,498A,1,1
1500,IPC,379,1,1
1501,IPC,457,1,1
1502,IPC,457,1,1
1503,IPC,323,1,1
1504,IPC,379A,1,1
1505,IPC,323,1,1
1506,IPC,457,1,1
1507,ITACT,66D,1,1
1508,IPC,379,1,1
1509,IPC,457,1,1
1510,IPC,384,1,1
1511,IPC,379,1,1
1512,ITACT,66D,1,1
1513,IPC,323,1,1
1514,IPC,323,1,1
1515,ITACT,66D,1,1
1516,IPC,392,1,1
1517,IPC,379,1,1
1518,IPC,363,1,1
1519,IPC,379,1,1
1520,ITACT,66D,1,1
1521,NDPS,20,1,1
1522,IPC,379,1,1
1523,ITACT,66D,1,1
1524,IPC,457,1,1
1525,IPC,379,1,1
1526,IPC,379A,1,1
1527,IPC,379,1,1
1528,IPC,379,1,1
1529,ITACT,66D,1,1
1530,IPC,323,1,1
1531,IPC,379,1,1
1532,IPC,379,1,1
1533,IPC,379A,1,1
1534,IPC,457,1,1
1535,IPC,302,1,1
1536,IPC,323,1,1
1537,IPC,302,1,1
1538,IPC,457,1,1
1539,IPC,498A,1,1
1540,IPC,302,1,1
1541,IPC,323,1,1
1542,IPC,323,1,1
1543,IPC,323,1,1
1544,IPC,457,1,1
1545,IPC,457,1,1
1546,NDPS,20,1,1
1547,IPC,379,1,1
1548,ITACT,66D,1,1
1549,IPC,457,1,1
1550,ITACT,66D,1,1
1551,IPC,379,1,1
1552,IPC,379,1,1
1553,IPC,457,1,1
1554,ITACT,66D,1,1
1555,IPC,379,1,1
1556,IPC,379,1,1
1557,IPC,379A,1,1
1558,IPC,457,1,1
1559,IPC,302,1,1
1560,IPC,457,1,1
1561,IPC,392,1,1
1562,IPC,457,1,1
1563,NDPS,20,1,1
1564,IPC,392,1,1
1565,NDPS,20,1,1
1566,IPC,457,1,1
1567,ITACT,66D,1,1
1568,IPC,323,1,1
1569,IPC,498A,1,1
1570,IPC,379A,1,1
1571,IPC,379,1,1
1572,IPC,379,1,1
1573,NDPS,20,1,1
1574,IPC,379,1,1
1575,NDPS,20,1,1
1576,IPC,363,1,1
1577,IPC,498A,1,1
1578,IPC,498A,1,1
1579,ITACT,66D,1,1
1580,IPC,379,1,1
1581,IPC,498A,1,1
1582,IPC,379,1,1
1583,IPC,498A,1,1
1584,IPC,498A,1,1
1585,ITACT,66D,1,1
1586,IPC,379,1,1
1587,IPC,302,1,1
1588,IPC,392,1,1
1589,IPC,379A,1,1
1590,IPC,457,1,1
1591,NDPS,20,1,1
1592,IPC,379,1,1
1593,IPC,379,1,1
1594,IPC,379A,1,1
1595,IPC,392,1,1
1596,NDPS,20,1,1
1597,NDPS,20,1,1
1598,ITACT,66D,1,1
1599,IPC,379A,1,1
1600,NDPS,20,1,1
1601,IPC,323,1,1
1602,IPC,457,1,1
1603,NDPS,20,1,1
1604,NDPS,20,1,1
1605,ITACT,66D,1,1
1606,ITACT,66D,1,1
1607,IPC,457,1,1
1608,IPC,379,1,1
1609,IPC,498A,1,1
1610,NDPS,20,1,1
1611,IPC,498A,1,1
1612,IPC,379,1,1
1613,IPC,379A,1,1
1614,IPC,379,1,1
1615,IPC,323,1,1
1616,ITACT,66D,1,1
1617,IPC,457,1,1
1618,IPC,498A,1,1
1619,ITACT,66D,1,1
1620,IPC,379,1,1
1621,IPC,363,1,1
1622,ITACT,66D,1,1
1623,ITACT,66D,1,1
1624,IPC,379,1,1
1625,IPC,363,1,1
1626,IPC,302,1,1
1627,ITACT,66D,1,1
1628,IPC,498A,1,1
1629,IPC,379A,1,1
1630,ITACT,66D,1,1
1631,IPC,498A,1,1
1632,IPC,392,1,1
1633,IPC,302,1,1
1634,IPC,457,1,1
1635,IPC,392,1,1
1636,IPC,379,1,1
1637,IPC,323,1,1
1638,IPC,457,1,1
1639,IPC,323,1,1
1640,IPC,379,1,1
1641,ITACT,66D,1,1
1642,IPC,457,1,1
1643,ITACT,66D,1,1
1644,NDPS,20,1,1
1645,IPC,379A,1,1
1646,ITACT,66D,1,1
1647,ITACT,66D,1,1
1648,IPC,379,1,1
1649,IPC,323,1,1
1650,ITACT,66D,1,1
1651,ITACT,66D,1,1
1652,IPC,323,1,1
1653,IPC,323,1,1
1654,IPC,392,1,1
1655,IPC,498A,1,1
1656,IPC,498A,1,1
1657,NDPS,20,1,1
1658,IPC,323,1,1
1659,NDPS,20,1,1
1660,IPC,379,1,1
1661,IPC,457,1,1
1662,IPC,379,1,1
1663,IPC,379,1,1
1664,ITACT,66D,1,1
1665,ITACT,66D,1,1
1666,IPC,323,1,1
1667,IPC,323,1,1
1668,IPC,379,1,1
1669,IPC,323,1,1
1670,IPC,498A,1,1
1671,IPC,457,1,1
1672,ITACT,66D,1,1
1673,NDPS,20,1,1
1674,IPC,457,1,1
1675,IPC,379,1,1
1676,IPC,379,1,1
1677,IPC,379A,1,1
1678,IPC,323,1,1
1679,IPC,457,1,1
1680,IPC,379A,1,1
1681,IPC,498A,1,1
1682,NDPS,20,1,1
1683,ITACT,66D,1,1
1684,ITACT,66D,1,1
1685,NDPS,20,1,1
1686,IPC,392,1,1
1687,ITACT,66D,1,1
1688,IPC,457,1,1
1689,IPC,323,1,1
1690,IPC,379,1,1
1691,IPC,379,1,1
1692,IPC,379A,1,1
1693,IPC,379,1,1
1694,IPC,457,1,1
1695,IPC,379,1,1
1696,IPC,379,1,1
1697,IPC,323,1,1
1698,IPC,379,1,1
1699,ITACT,66D,1,1
1700,ITACT,66D,1,1
1701,IPC,457,1,1
1702,ITACT,66D,1,1
1703,IPC,498A,1,1
1704,IPC,457,1,1
1705,IPC,457,1,1
1706,ITACT,66D,1,1
1707,IPC,379,1,1
1708,IPC,379,1,1
1709,IPC,323,1,1
1710,IPC,323,1,1
1711,IPC,498A,1,1
1712,NDPS,20,1,1
1713,IPC,379,1,1
1714,IPC,323,1,1
1715,IPC,323,1,1
1716,IPC,392,1,1
1717,IPC,457,1,1
1718,IPC,384,1,1
1719,IPC,498A,1,1
1720,NDPS,20,1,1
1721,IPC,392,1,1
1722,IPC,498A,1,1
1723,IPC,498A,1,1
1724,IPC,379,1,1
1725,ITACT,66D,1,1
1726,IPC,379A,1,1
1727,ITACT,66D,1,1
1728,IPC,392,1,1
1729,IPC,392,1,1
1730,IPC,392,1,1
1731,IPC,498A,1,1
1732,IPC,323,1,1
1733,IPC,457,1,1
1734,IPC,379,1,1
1735,NDPS,20,1,1
1736,IPC,379A,1,1
1737,IPC,457,1,1
1738,IPC,498A,1,1
1739,IPC,379,1,1
1740,IPC,379,1,1
1741,IPC,379,1,1
1742,IPC,323,1,1
1743,IPC,457,1,1
1744,IPC,379,1,1
1745,IPC,457,1,1
1746,IPC,323,1,1
1747,IPC,302,1,1
1748,IPC,498A,1,1
1749,IPC,379,1,1
1750,IPC,302,1,1
1751,IPC,457,1,1
1752,NDPS,20,1,1
1753,IPC,379,1,1
1754,IPC,379,1,1
1755,IPC,379A,1,1
1756,IPC,392,1,1
1757,IPC,392,1,1
1758,IPC,379,1,1
1759,IPC,392,1,1
1760,IPC,379,1,1
1761,ITACT,66D,1,1
1762,NDPS,20,1,1
1763,IPC,498A,1,1
1764,IPC,457,1,1
1765,IPC,302,1,1
1766,IPC,363,1,1
1767,IPC,323,1,1
1768,IPC,392,1,1
1769,IPC,457,1,1
1770,IPC,498A,1,1
1771,ITACT,66D,1,1
1772,ITACT,66D,1,1
1773,IPC,379,1,1
1774,IPC,457,1,1
1775,IPC,457,1,1
1776,NDPS,20,1,1
1777,IPC,323,1,1
1778,IPC,323,1,1
1779,NDPS,20,1,1
1780,IPC,498A,1,1
1781,IPC,392,1,1
1782,IPC,379,1,1
1783,IPC,457,1,1
1784,IPC,379,1,1
1785,IPC,323,1,1
1786,IPC,379,1,1
1787,IPC,457,1,1
1788,IPC,498A,1,1
1789,IPC,379A,1,1
1790,IPC,379,1,1
1791,ITACT,66D,1,1
1792,IPC,379,1,1
1793,IPC,379,1,1
1794,IPC,457,1,1
1795,NDPS,20,1,1
1796,IPC,392,1,1
1797,IPC,323,1,1
1798,IPC,379,1,1
1799,IPC,379A,1,1
1800,ITACT,66D,1,1
1801,ITACT,66D,1,1
1802,IPC,379A,1,1
1803,IPC,392,1,1
1804,ITACT,66D,1,1
1805,ITACT,66D,1,1
1806,IPC,379,1,1
1807,IPC,379,1,1
1808,IPC,498A,1,1
1809,IPC,379,1,1
1810,ITACT,66D,1,1
1811,ITACT,66D,1,1
1812,IPC,379,1,1
1813,IPC,323,1,1
1814,NDPS,20,1,1
1815,IPC,379,1,1
1816,NDPS,20,1,1
1817,IPC,379A,1,1
1818,ITACT,66D,1,1
1819,IPC,498A,1,1
1820,IPC,379,1,1
1821,ITACT,66D,1,1
1822,IPC,323,1,1
1823,ITACT,66D,1,1
1824,IPC,498A,1,1
1825,IPC,457,1,1
1826,IPC,379,1,1
1827,IPC,363,1,1
1828,IPC,379,1,1
1829,NDPS,20,1,1
1830,IPC,379A,1,1
1831,IPC,392,1,1
1832,IPC,379A,1,1
1833,IPC,392,1,1
1834,IPC,457,1,1
1835,IPC,323,1,1
1836,ITACT,66D,1,1
1837,ITACT,66D,1,1
1838,IPC,392,1,1
1839,NDPS,20,1,1
1840,IPC,457,1,1
1841,IPC,379,1,1
1842,IPC,457,1,1
1843,IPC,498A,1,1
1844,ITACT,66D,1,1
1845,ITACT,66D,1,1
1846,IPC,379,1,1
1847,IPC,457,1,1
1848,IPC,392,1,1
1849,IPC,379,1,1
1850,IPC,498A,1,1
1851,ITACT,66D,1,1
1852,ITACT,66D,1,1
1853,IPC,379,1,1
1854,NDPS,20,1,1
1855,IPC,384,1,1
1856,IPC,363,1,1
1857,IPC,379,1,1
1858,IPC,457,1,1
1859,IPC,379A,1,1
1860,NDPS,20,1,1
1861,IPC,379,1,1
1862,NDPS,20,1,1
1863,IPC,323,1,1
1864,IPC,392,1,1
1865,NDPS,20,1,1
1866,IPC,379,1,1
1867,IPC,379A,1,1
1868,IPC,363,1,1
1869,IPC,392,1,1
1870,IPC,379,1,1
1871,IPC,323,1,1
1872,IPC,457,1,1
1873,IPC,323,1,1
1874,IPC,498A,1,1
1875,IPC,457,1,1
1876,IPC,457,1,1
1877,IPC,323,1,1
1878,IPC,302,1,1
1879,IPC,379,1,1
1880,IPC,379A,1,1
1881,IPC,379,1,1
1882,IPC,379A,1,1
1883,ITACT,66D,1,1
1884,IPC,379,1,1
1885,ITACT,66D,1,1
1886,IPC,457,1,1
1887,IPC,323,1,1
1888,IPC,379,1,1
1889,IPC,379,1,1
1890,IPC,457,1,1
1891,IPC,457,1,1
1892,IPC,457,1,1
1893,IPC,457,1,1
1894,IPC,379A,1,1
1895,IPC,323,1,1
1896,IPC,457,1,1
1897,IPC,379A,1,1
1898,IPC,323,1,1
1899,IPC,302,1,1
1900,IPC,457,1,1
1901,ITACT,66D,1,1
1902,IPC,379,1,1
1903,IPC,392,1,1
1904,IPC,457,1,1
1905,IPC,457,1,1
1906,IPC,379,1,1
1907,IPC,302,1,1
1908,ITACT,66D,1,1
1909,IPC,379,1,1
1910,IPC,457,1,1
1911,IPC,323,1,1
1912,ITACT,66D,1,1
1913,IPC,379A,1,1
1914,ITACT,66D,1,1
1915,ITACT,66D,1,1
1916,ITACT,66D,1,1
1917,NDPS,20,1,1
1918,IPC,498A,1,1
1919,ITACT,66D,1,1
1920,NDPS,20,1,1
1921,IPC,379,1,1
1922,IPC,379A,1,1
1923,IPC,302,1,1
1924,IPC,498A,1,1
1925,IPC,392,1,1
1926,IPC,379A,1,1
1927,ITACT,66D,1,1
1928,IPC,379,1,1
1929,IPC,498A,1,1
1930,IPC,379A,1,1
1931,IPC,457,1,1
1932,IPC,457,1,1
1933,IPC,498A,1,1
1934,IPC,498A,1,1
1935,IPC,457,1,1
1936,IPC,379,1,1
1937,IPC,379,1,1
1938,IPC,379,1,1
1939,ITACT,66D,1,1
1940,IPC,498A,1,1
1941,IPC,379,1,1
1942,IPC,379,1,1
1943,ITACT,66D,1,1
1944,ITACT,66D,1,1
1945,IPC,379A,1,1
1946,IPC,379,1,1
1947,IPC,323,1,1
1948,ITACT,66D,1,1
1949,ITACT,66D,1,1
1950,IPC,379,1,1
1951,IPC,392,1,1
1952,IPC,457,1,1
1953,IPC,457,1,1
1954,ITACT,66D,1,1
1955,ITACT,66D,1,1
1956,IPC,323,1,1
1957,IPC,457,1,1
1958,IPC,379,1,1
1959,ITACT,66D,1,1
1960,IPC,457,1,1
1961,IPC,363,1,1
1962,IPC,379A,1,1
1963,IPC,392,1,1
1964,IPC,323,1,1
1965,ITACT,66D,1,1
1966,ITACT,66D,1,1
1967,NDPS,20,1,1
1968,IPC,323,1,1
1969,IPC,379,1,1
1970,IPC,379,1,1
1971,IPC,379,1,1
1972,ITACT,66D,1,1
1973,ITACT,66D,1,1
1974,IPC,498A,1,1
1975,IPC,379,1,1
1976,IPC,392,1,1
1977,IPC,457,1,1
1978,IPC,379,1,1
1979,IPC,379,1,1
1980,IPC,379,1,1
1981,IPC,498A,1,1
1982,IPC,379,1,1
1983,IPC,457,1,1
1984,IPC,379,1,1
1985,IPC,457,1,1
1986,IPC,379,1,1
1987,IPC,323,1,1
1988,ITACT,66D,1,1
1989,IPC,498A,1,1
1990,IPC,379,1,1
1991,IPC,379,1,1
1992,IPC,323,1,1
1993,IPC,302,1,1
1994,IPC,392,1,1
1995,IPC,457,1,1
1996,IPC,379A,1,1
1997,IPC,323,1,1
1998,IPC,323,1,1
1999,IPC,384,1,1
2000,IPC,457,1,1
2001,ITACT,66D,1,1
2002,ITACT,66D,1,1
2003,IPC,392,1,1
2004,IPC,392,1,1
2005,IPC,323,1,1
2006,IPC,379A,1,1
2007,IPC,302,1,1
2008,IPC,392,1,1
2009,IPC,379,1,1
2010,NDPS,20,1,1
2011,IPC,379A,1,1
2012,IPC,379,1,1
2013,IPC,379A,1,1
2014,IPC,323,1,1
2015,ITACT,66D,1,1
2016,IPC,457,1,1
2017,IPC,379A,1,1
2018,IPC,379A,1,1
2019,IPC,457,1,1
2020,IPC,498A,1,1
2021,IPC,379A,1,1
2022,IPC,302,1,1
2023,IPC,498A,1,1
2024,IPC,379,1,1
2025,IPC,379A,1,1
2026,IPC,498A,1,1
2027,IPC,498A,1,1
2028,IPC,379,1,1
2029,IPC,392,1,1
2030,NDPS,20,1,1
2031,IPC,384,1,1
2032,IPC,323,1,1
2033,IPC,392,1,1
2034,IPC,379,1,1
2035,IPC,457,1,1
2036,ITACT,66D,1,1
2037,ITACT,66D,1,1
2038,ITACT,66D,1,1
2039,IPC,392,1,1
2040,IPC,323,1,1
2041,IPC,498A,1,1
2042,ITACT,66D,1,1
2043,IPC,363,1,1
2044,IPC,379A,1,1
2045,ITACT,66D,1,1
2046,IPC,498A,1,1
2047,NDPS,20,1,1
2048,IPC,379A,1,1
2049,IPC,323,1,1
2050,IPC,323,1,1
2051,IPC,379A,1,1
2052,IPC,379,1,1
2053,IPC,379A,1,1
2054,IPC,379,1,1
2055,IPC,323,1,1
2056,IPC,302,1,1
2057,IPC,498A,1,1
2058,IPC,392,1,1
2059,IPC,323,1,1
2060,IPC,498A,1,1
2061,ITACT,66D,1,1
2062,IPC,392,1,1
2063,IPC,498A,1,1
2064,ITACT,66D,1,1
2065,IPC,498A,1,1
2066,NDPS,20,1,1
2067,IPC,379,1,1
2068,IPC,457,1,1
2069,IPC,392,1,1
2070,IPC,379,1,1
2071,IPC,498A,1,1
2072,IPC,379,1,1
2073,IPC,323,1,1
2074,IPC,498A,1,1
2075,NDPS,20,1,1
2076,IPC,457,1,1
2077,NDPS,20,1,1
2078,IPC,379A,1,1
2079,IPC,379,1,1
2080,IPC,323,1,1
2081,IPC,379A,1,1
2082,IPC,457,1,1
2083,ITACT,66D,1,1
2084,IPC,379A,1,1
2085,IPC,302,1,1
2086,IPC,379,1,1
2087,IPC,379,1,1
2088,IPC,379,1,1
2089,IPC,379A,1,1
2090,IPC,498A,1,1
2091,ITACT,66D,1,1
2092,IPC,498A,1,1
2093,IPC,457,1,1
2094,IPC,384,1,1
2095,IPC,302,1,1
2096,IPC,392,1,1
2097,IPC,457,1,1
2098,IPC,384,1,1
2099,NDPS,20,1,1
2100,IPC,379,1,1
2101,IPC,379A,1,1
2102,IPC,379,1,1
2103,ITACT,66D,1,1
2104,IPC,392,1,1
2105,IPC,379,1,1
2106,IPC,379,1,1
2107,IPC,379,1,1
2108,IPC,498A,1,1
2109,IPC,457,1,1
2110,IPC,384,1,1
2111,IPC,457,1,1
2112,IPC,392,1,1
2113,IPC,323,1,1
2114,IPC,457,1,1
2115,ITACT,66D,1,1
2116,IPC,379A,1,1
2117,IPC,457,1,1
2118,IPC,498A,1,1
2119,NDPS,20,1,1
2120,IPC,379,1,1
2121,NDPS,20,1,1
2122,IPC,498A,1,1
2123,IPC,379,1,1
2124,NDPS,20,1,1
2125,IPC,498A,1,1
2126,IPC,392,1,1
2127,IPC,379,1,1
2128,IPC,379,1,1
2129,IPC,498A,1,1
