district,date,incident_count,avg_severity,weapon_rate,urbanization,pop_density,literacy,unemployment,rolling_7d_count,day_of_week,month,threshold,high_risk,district_enc
Bagalkot,2024-02-16,1,2.1,0.0,22,316,68.8,6.0,1.2857142857142858,4,2,2.0,0,0
Bagalkot,2024-02-18,1,3.1,0.0,22,316,68.8,6.0,1.2857142857142858,6,2,2.0,0,0
Bagalkot,2024-02-23,1,7.9,1.0,22,316,68.8,6.0,1.1428571428571428,4,2,2.0,0,0
Bagalkot,2024-02-25,2,4.1,0.0,22,316,68.8,6.0,1.2857142857142858,6,2,2.0,1,0
Bagalkot,2024-02-29,1,3.0,0.0,22,316,68.8,6.0,1.2857142857142858,3,2,2.0,0,0
Bagalkot,2024-03-01,1,3.0,0.0,22,316,68.8,6.0,1.2857142857142858,4,3,2.0,0,0
Bagalkot,2024-03-02,2,2.1,0.0,22,316,68.8,6.0,1.2857142857142858,5,3,2.0,1,0
Bagalkot,2024-03-03,3,3.5,0.0,22,316,68.8,6.0,1.5714285714285714,6,3,2.0,1,0
Bagalkot,2024-03-04,1,2.2,0.0,22,316,68.8,6.0,1.5714285714285714,0,3,2.0,0,0
Bagalkot,2024-03-06,1,2.3,0.0,22,316,68.8,6.0,1.5714285714285714,2,3,2.0,0,0
Bagalkot,2024-03-07,2,3.1,0.0,22,316,68.8,6.0,1.5714285714285714,3,3,2.0,1,0
Bagalkot,2024-03-08,2,1.05,0.0,22,316,68.8,6.0,1.7142857142857142,4,3,2.0,1,0
Bagalkot,2024-03-09,2,5.1,0.5,22,316,68.8,6.0,1.8571428571428572,5,3,2.0,1,0
Bagalkot,2024-03-10,2,3.9000000000000004,0.0,22,316,68.8,6.0,1.8571428571428572,6,3,2.0,1,0
Bagalkot,2024-03-13,1,2.0,0.0,22,316,68.8,6.0,1.5714285714285714,2,3,2.0,0,0
Bagalkot,2024-03-15,3,3.1,0.0,22,316,68.8,6.0,1.8571428571428572,4,3,2.0,1,0
Bagalkot,2024-03-17,2,3.9,0.0,22,316,68.8,6.0,2.0,6,3,2.0,1,0
Bagalkot,2024-03-19,1,3.3,0.0,22,316,68.8,6.0,1.8571428571428572,1,3,2.0,0,0
Bagalkot,2024-03-25,1,1.9,0.0,22,316,68.8,6.0,1.7142857142857142,0,3,2.0,0,0
Bagalkot,2024-03-26,2,2.25,0.5,22,316,68.8,6.0,1.7142857142857142,1,3,2.0,1,0
Bagalkot,2024-03-28,1,5.6,0.0,22,316,68.8,6.0,1.5714285714285714,3,3,2.0,0,0
Bagalkot,2024-03-29,3,2.766666666666667,0.0,22,316,68.8,6.0,1.8571428571428572,4,3,2.0,1,0
Bagalkot,2024-04-02,1,2.4,0.0,22,316,68.8,6.0,1.5714285714285714,1,4,2.0,0,0
Bagalkot,2024-04-03,1,3.2,0.0,22,316,68.8,6.0,1.4285714285714286,2,4,2.0,0,0
Bagalkot,2024-04-04,1,3.6,1.0,22,316,68.8,6.0,1.4285714285714286,3,4,2.0,0,0
Bagalkot,2024-04-06,1,3.0,0.0,22,316,68.8,6.0,1.4285714285714286,5,4,2.0,0,0
Bagalkot,2024-04-07,2,5.699999999999999,0.0,22,316,68.8,6.0,1.4285714285714286,6,4,2.0,1,0
Bagalkot,2024-04-08,3,2.9,0.0,22,316,68.8,6.0,1.7142857142857142,0,4,2.0,1,0
Bagalkot,2024-04-13,1,2.1,0.0,22,316,68.8,6.0,1.4285714285714286,5,4,2.0,0,0
Bagalkot,2024-04-14,1,1.8,0.0,22,316,68.8,6.0,1.4285714285714286,6,4,2.0,0,0
Bagalkot,2024-04-15,2,3.8,0.5,22,316,68.8,6.0,1.5714285714285714,0,4,2.0,1,0
Bagalkot,2024-04-16,2,2.85,0.0,22,316,68.8,6.0,1.7142857142857142,1,4,2.0,1,0
Bagalkot,2024-04-17,1,2.3,0.0,22,316,68.8,6.0,1.7142857142857142,2,4,2.0,0,0
Bagalkot,2024-04-18,3,3.3000000000000003,0.0,22,316,68.8,6.0,1.8571428571428572,3,4,2.0,1,0
Bagalkot,2024-04-20,1,4.7,0.0,22,316,68.8,6.0,1.5714285714285714,5,4,2.0,0,0
Bagalkot,2024-04-21,1,2.6,0.0,22,316,68.8,6.0,1.5714285714285714,6,4,2.0,0,0
Bagalkot,2024-04-22,1,1.9,0.0,22,316,68.8,6.0,1.5714285714285714,0,4,2.0,0,0
Bagalkot,2024-04-23,2,2.1,0.5,22,316,68.8,6.0,1.5714285714285714,1,4,2.0,1,0
Bagalkot,2024-04-24,3,3.233333333333333,0.0,22,316,68.8,6.0,1.7142857142857142,2,4,2.0,1,0
Bagalkot,2024-04-25,1,4.3,0.0,22,316,68.8,6.0,1.7142857142857142,3,4,2.0,0,0
Bagalkot,2024-04-26,1,5.0,0.0,22,316,68.8,6.0,1.4285714285714286,4,4,2.0,0,0
Bagalkot,2024-04-27,1,2.1,0.0,22,316,68.8,6.0,1.4285714285714286,5,4,2.0,0,0
Bagalkot,2024-04-29,1,2.6,0.0,22,316,68.8,6.0,1.4285714285714286,0,4,2.0,0,0
Bagalkot,2024-04-30,2,3.8,0.0,22,316,68.8,6.0,1.5714285714285714,1,4,2.0,1,0
Bagalkot,2024-05-02,1,2.0,0.0,22,316,68.8,6.0,1.4285714285714286,3,5,2.0,0,0
Bagalkot,2024-05-03,1,3.0,0.0,22,316,68.8,6.0,1.1428571428571428,4,5,2.0,0,0
Bagalkot,2024-05-04,1,2.2,0.0,22,316,68.8,6.0,1.1428571428571428,5,5,2.0,0,0
Bagalkot,2024-05-05,1,3.0,0.0,22,316,68.8,6.0,1.1428571428571428,6,5,2.0,0,0
Bagalkot,2024-05-07,1,3.9,0.0,22,316,68.8,6.0,1.1428571428571428,1,5,2.0,0,0
Bagalkot,2024-05-08,1,2.7,0.0,22,316,68.8,6.0,1.1428571428571428,2,5,2.0,0,0
Bagalkot,2024-05-09,2,4.4,0.5,22,316,68.8,6.0,1.1428571428571428,3,5,2.0,1,0
Bagalkot,2024-05-11,3,2.4,0.0,22,316,68.8,6.0,1.4285714285714286,5,5,2.0,1,0
Bagalkot,2024-05-12,2,2.6,0.0,22,316,68.8,6.0,1.5714285714285714,6,5,2.0,1,0
Bagalkot,2024-05-13,1,2.4,0.0,22,316,68.8,6.0,1.5714285714285714,0,5,2.0,0,0
Bagalkot,2024-05-15,1,3.0,1.0,22,316,68.8,6.0,1.5714285714285714,2,5,2.0,0,0
Bagalkot,2024-05-16,1,4.9,0.0,22,316,68.8,6.0,1.5714285714285714,3,5,2.0,0,0
Bagalkot,2024-05-18,2,2.5,0.0,22,316,68.8,6.0,1.7142857142857142,5,5,2.0,1,0
Bagalkot,2024-05-23,2,2.55,0.0,22,316,68.8,6.0,1.7142857142857142,3,5,2.0,1,0
Bagalkot,2024-05-26,2,2.3,0.5,22,316,68.8,6.0,1.5714285714285714,6,5,2.0,1,0
Bagalkot,2024-05-27,1,1.7,0.0,22,316,68.8,6.0,1.4285714285714286,0,5,2.0,0,0
Bagalkot,2024-06-03,1,3.7,0.0,22,316,68.8,6.0,1.4285714285714286,0,6,2.0,0,0
Bagalkot,2024-06-04,1,2.8,0.0,22,316,68.8,6.0,1.4285714285714286,1,6,2.0,0,0
Bagalkot,2024-06-05,3,2.5666666666666664,0.0,22,316,68.8,6.0,1.7142857142857142,2,6,2.0,1,0
Bagalkot,2024-06-06,2,2.05,0.0,22,316,68.8,6.0,1.7142857142857142,3,6,2.0,1,0
Bagalkot,2024-06-07,2,2.3499999999999996,0.0,22,316,68.8,6.0,1.7142857142857142,4,6,2.0,1,0
Bagalkot,2024-06-09,3,2.4,0.3333333333333333,22,316,68.8,6.0,1.8571428571428572,6,6,2.0,1,0
Bagalkot,2024-06-10,3,1.8333333333333333,0.0,22,316,68.8,6.0,2.142857142857143,0,6,2.0,1,0
Bagalkot,2024-06-12,2,2.7,0.0,22,316,68.8,6.0,2.2857142857142856,2,6,2.0,1,0
Bagalkot,2024-06-14,2,2.1500000000000004,0.0,22,316,68.8,6.0,2.4285714285714284,4,6,2.0,1,0
Bagalkot,2024-06-15,1,3.8,0.0,22,316,68.8,6.0,2.142857142857143,5,6,2.0,0,0
Bagalkot,2024-06-16,1,1.5,0.0,22,316,68.8,6.0,2.0,6,6,2.0,0,0
Bagalkot,2024-06-17,1,5.4,1.0,22,316,68.8,6.0,1.8571428571428572,0,6,2.0,0,0
Bagalkot,2024-06-18,1,2.5,0.0,22,316,68.8,6.0,1.5714285714285714,1,6,2.0,0,0
Bagalkot,2024-06-20,1,8.0,1.0,22,316,68.8,6.0,1.2857142857142858,3,6,2.0,0,0
Bagalkot,2024-06-21,1,3.2,0.0,22,316,68.8,6.0,1.1428571428571428,4,6,2.0,0,0
Bagalkot,2024-06-24,1,3.4,0.0,22,316,68.8,6.0,1.0,0,6,2.0,0,0
Bagalkot,2024-06-25,2,4.05,0.0,22,316,68.8,6.0,1.1428571428571428,1,6,2.0,1,0
Bagalkot,2024-06-26,1,1.8,0.0,22,316,68.8,6.0,1.1428571428571428,2,6,2.0,0,0
Bagalkot,2024-06-27,2,2.35,0.0,22,316,68.8,6.0,1.2857142857142858,3,6,2.0,1,0
Bagalkot,2024-06-28,2,2.0,0.0,22,316,68.8,6.0,1.4285714285714286,4,6,2.0,1,0
Bagalkot,2024-06-29,1,2.5,0.0,22,316,68.8,6.0,1.4285714285714286,5,6,2.0,0,0
Bagalkot,2024-07-01,3,3.3666666666666667,0.3333333333333333,22,316,68.8,6.0,1.7142857142857142,0,7,2.0,1,0
Bagalkot,2024-07-02,1,2.3,0.0,22,316,68.8,6.0,1.7142857142857142,1,7,2.0,0,0
Bagalkot,2024-07-03,2,2.05,0.0,22,316,68.8,6.0,1.7142857142857142,2,7,2.0,1,0
Bagalkot,2024-07-04,2,2.6500000000000004,0.0,22,316,68.8,6.0,1.8571428571428572,3,7,2.0,1,0
Bagalkot,2024-07-06,1,3.6,0.0,22,316,68.8,6.0,1.7142857142857142,5,7,2.0,0,0
Bagalkot,2024-07-07,1,2.8,1.0,22,316,68.8,6.0,1.5714285714285714,6,7,2.0,0,0
Bagalkot,2024-07-09,1,3.9,0.0,22,316,68.8,6.0,1.5714285714285714,1,7,2.0,0,0
Bagalkot,2024-07-10,1,2.1,0.0,22,316,68.8,6.0,1.2857142857142858,2,7,2.0,0,0
Bagalkot,2024-07-11,2,2.1,0.0,22,316,68.8,6.0,1.4285714285714286,3,7,2.0,1,0
Bagalkot,2024-07-12,2,5.3,0.0,22,316,68.8,6.0,1.4285714285714286,4,7,2.0,1,0
Bagalkot,2024-07-13,2,2.1,0.0,22,316,68.8,6.0,1.4285714285714286,5,7,2.0,1,0
Bagalkot,2024-07-18,3,3.3000000000000003,0.0,22,316,68.8,6.0,1.7142857142857142,3,7,2.0,1,0
Bagalkot,2024-07-20,1,9.6,0.0,22,316,68.8,6.0,1.7142857142857142,5,7,2.0,0,0
Bagalkot,2024-07-24,4,2.6750000000000003,0.0,22,316,68.8,6.0,2.142857142857143,2,7,2.0,1,0
Bagalkot,2024-07-26,1,3.2,0.0,22,316,68.8,6.0,2.142857142857143,4,7,2.0,0,0
Bagalkot,2024-07-27,1,3.4,0.0,22,316,68.8,6.0,2.0,5,7,2.0,0,0
Bagalkot,2024-07-30,4,4.225,0.25,22,316,68.8,6.0,2.2857142857142856,1,7,2.0,1,0
Bagalkot,2024-08-02,1,1.8,0.0,22,316,68.8,6.0,2.142857142857143,4,8,2.0,0,0
Bagalkot,2024-08-03,1,2.9,0.0,22,316,68.8,6.0,1.8571428571428572,5,8,2.0,0,0
Bagalkot,2024-08-04,1,1.0,0.0,22,316,68.8,6.0,1.8571428571428572,6,8,2.0,0,0
Bagalkot,2024-08-05,3,5.433333333333334,0.0,22,316,68.8,6.0,1.7142857142857142,0,8,2.0,1,0
Bagalkot,2024-08-06,2,5.449999999999999,0.0,22,316,68.8,6.0,1.8571428571428572,1,8,2.0,1,0
Bagalkot,2024-08-07,2,2.8000000000000003,0.0,22,316,68.8,6.0,2.0,2,8,2.0,1,0
Bagalkot,2024-08-08,1,1.5,0.0,22,316,68.8,6.0,1.5714285714285714,3,8,2.0,0,0
Bagalkot,2024-08-09,1,4.0,0.0,22,316,68.8,6.0,1.5714285714285714,4,8,2.0,0,0
Bagalkot,2024-08-10,1,3.2,0.0,22,316,68.8,6.0,1.5714285714285714,5,8,2.0,0,0
Bagalkot,2024-08-12,1,2.4,0.0,22,316,68.8,6.0,1.5714285714285714,0,8,2.0,0,0
Bagalkot,2024-08-14,1,4.7,0.0,22,316,68.8,6.0,1.2857142857142858,2,8,2.0,0,0
Bagalkot,2024-08-18,1,1.9,0.0,22,316,68.8,6.0,1.1428571428571428,6,8,2.0,0,0
Bagalkot,2024-08-19,1,2.2,0.0,22,316,68.8,6.0,1.0,0,8,2.0,0,0
Bagalkot,2024-08-21,2,2.35,0.0,22,316,68.8,6.0,1.1428571428571428,2,8,2.0,1,0
Bagalkot,2024-08-25,2,2.95,0.0,22,316,68.8,6.0,1.2857142857142858,6,8,2.0,1,0
Bagalkot,2024-08-26,1,2.3,0.0,22,316,68.8,6.0,1.2857142857142858,0,8,2.0,0,0
Bagalkot,2024-08-28,1,3.1,0.0,22,316,68.8,6.0,1.2857142857142858,2,8,2.0,0,0
Bagalkot,2024-08-30,3,3.1999999999999997,0.0,22,316,68.8,6.0,1.5714285714285714,4,8,2.0,1,0
Bagalkot,2024-08-31,2,4.550000000000001,0.0,22,316,68.8,6.0,1.7142857142857142,5,8,2.0,1,0
Bagalkot,2024-09-01,3,2.5,0.0,22,316,68.8,6.0,2.0,6,9,2.0,1,0
Bagalkot,2024-09-02,1,2.9,0.0,22,316,68.8,6.0,1.8571428571428572,0,9,2.0,0,0
Bagalkot,2024-09-03,1,3.9,0.0,22,316,68.8,6.0,1.7142857142857142,1,9,2.0,0,0
Bagalkot,2024-09-05,1,3.9,0.0,22,316,68.8,6.0,1.7142857142857142,3,9,2.0,0,0
Bagalkot,2024-09-06,1,5.0,0.0,22,316,68.8,6.0,1.7142857142857142,4,9,2.0,0,0
Bagalkot,2024-09-07,1,4.7,0.0,22,316,68.8,6.0,1.4285714285714286,5,9,2.0,0,0
Bagalkot,2024-09-09,1,2.9,0.0,22,316,68.8,6.0,1.2857142857142858,0,9,2.0,0,0
Bagalkot,2024-09-10,2,4.3,0.5,22,316,68.8,6.0,1.1428571428571428,1,9,2.0,1,0
Bagalkot,2024-09-11,2,2.0,0.0,22,316,68.8,6.0,1.2857142857142858,2,9,2.0,1,0
Bagalkot,2024-09-13,1,1.2,0.0,22,316,68.8,6.0,1.2857142857142858,4,9,2.0,0,0
Bagalkot,2024-09-14,3,2.1333333333333333,0.0,22,316,68.8,6.0,1.5714285714285714,5,9,2.0,1,0
Bagalkot,2024-09-16,1,3.2,0.0,22,316,68.8,6.0,1.5714285714285714,0,9,2.0,0,0
Bagalkot,2024-09-17,1,4.6,0.0,22,316,68.8,6.0,1.5714285714285714,1,9,2.0,0,0
Bagalkot,2024-09-18,1,3.7,0.0,22,316,68.8,6.0,1.5714285714285714,2,9,2.0,0,0
Bagalkot,2024-09-19,2,2.2,0.0,22,316,68.8,6.0,1.5714285714285714,3,9,2.0,1,0
Bagalkot,2024-09-20,1,4.7,0.0,22,316,68.8,6.0,1.4285714285714286,4,9,2.0,0,0
Bagalkot,2024-09-22,1,2.9,1.0,22,316,68.8,6.0,1.4285714285714286,6,9,2.0,0,0
Bagalkot,2024-09-23,2,6.4,0.0,22,316,68.8,6.0,1.2857142857142858,0,9,2.0,1,0
Bagalkot,2024-09-24,2,4.4,0.0,22,316,68.8,6.0,1.4285714285714286,1,9,2.0,1,0
Bagalkot,2024-09-25,1,2.1,0.0,22,316,68.8,6.0,1.4285714285714286,2,9,2.0,0,0
Bagalkot,2024-09-26,1,7.1,1.0,22,316,68.8,6.0,1.4285714285714286,3,9,2.0,0,0
Bagalkot,2024-09-29,1,4.6,0.0,22,316,68.8,6.0,1.2857142857142858,6,9,2.0,0,0
Bagalkot,2024-09-30,1,4.0,0.0,22,316,68.8,6.0,1.2857142857142858,0,9,2.0,0,0
Bagalkot,2024-10-01,2,2.4000000000000004,0.0,22,316,68.8,6.0,1.4285714285714286,1,10,2.0,1,0
Bagalkot,2024-10-03,1,1.2,0.0,22,316,68.8,6.0,1.2857142857142858,3,10,2.0,0,0
Bagalkot,2024-10-04,1,3.6,0.0,22,316,68.8,6.0,1.1428571428571428,4,10,2.0,0,0
Bagalkot,2024-10-06,1,1.4,0.0,22,316,68.8,6.0,1.1428571428571428,6,10,2.0,0,0
Bagalkot,2024-10-07,1,1.0,0.0,22,316,68.8,6.0,1.1428571428571428,0,10,2.0,0,0
Bagalkot,2024-10-09,1,2.7,0.0,22,316,68.8,6.0,1.1428571428571428,2,10,2.0,0,0
Bagalkot,2024-10-11,1,3.9,0.0,22,316,68.8,6.0,1.1428571428571428,4,10,2.0,0,0
Bagalkot,2024-10-12,1,3.9,1.0,22,316,68.8,6.0,1.0,5,10,2.0,0,0
Bagalkot,2024-10-13,2,1.9,0.0,22,316,68.8,6.0,1.1428571428571428,6,10,2.0,1,0
Bagalkot,2024-10-16,3,2.2333333333333334,0.0,22,316,68.8,6.0,1.4285714285714286,2,10,2.0,1,0
Bagalkot,2024-10-17,1,3.9,0.0,22,316,68.8,6.0,1.4285714285714286,3,10,2.0,0,0
Bagalkot,2024-10-19,3,3.3000000000000003,0.0,22,316,68.8,6.0,1.7142857142857142,5,10,2.0,1,0
Bagalkot,2024-10-20,1,2.0,0.0,22,316,68.8,6.0,1.7142857142857142,6,10,2.0,0,0
Bagalkot,2024-10-22,1,5.2,0.0,22,316,68.8,6.0,1.7142857142857142,1,10,2.0,0,0
Bagalkot,2024-10-24,1,4.4,0.0,22,316,68.8,6.0,1.7142857142857142,3,10,2.0,0,0
Bagalkot,2024-10-25,1,3.6,0.0,22,316,68.8,6.0,1.5714285714285714,4,10,2.0,0,0
Bagalkot,2024-10-26,2,2.3,0.0,22,316,68.8,6.0,1.4285714285714286,5,10,2.0,1,0
Bagalkot,2024-10-28,1,4.2,0.0,22,316,68.8,6.0,1.4285714285714286,0,10,2.0,0,0
Bagalkot,2024-10-29,1,2.6,0.0,22,316,68.8,6.0,1.1428571428571428,1,10,2.0,0,0
Bagalkot,2024-10-30,2,3.1,0.5,22,316,68.8,6.0,1.2857142857142858,2,10,2.0,1,0
Bagalkot,2024-11-02,1,2.4,0.0,22,316,68.8,6.0,1.2857142857142858,5,11,2.0,0,0
Bagalkot,2024-11-03,1,2.0,0.0,22,316,68.8,6.0,1.2857142857142858,6,11,2.0,0,0
Bagalkot,2024-11-05,1,2.4,0.0,22,316,68.8,6.0,1.2857142857142858,1,11,2.0,0,0
Bagalkot,2024-11-06,1,3.7,0.0,22,316,68.8,6.0,1.1428571428571428,2,11,2.0,0,0
Bagalkot,2024-11-07,1,1.0,0.0,22,316,68.8,6.0,1.1428571428571428,3,11,2.0,0,0
Bagalkot,2024-11-09,2,3.45,0.5,22,316,68.8,6.0,1.2857142857142858,5,11,2.0,1,0
Bagalkot,2024-11-11,2,2.85,0.0,22,316,68.8,6.0,1.2857142857142858,0,11,2.0,1,0
Bagalkot,2024-11-13,1,2.4,0.0,22,316,68.8,6.0,1.2857142857142858,2,11,2.0,0,0
Bagalkot,2024-11-16,1,1.3,0.0,22,316,68.8,6.0,1.2857142857142858,5,11,2.0,0,0
Bagalkot,2024-11-17,1,3.4,0.0,22,316,68.8,6.0,1.2857142857142858,6,11,2.0,0,0
Bagalkot,2024-11-25,2,3.25,0.0,22,316,68.8,6.0,1.4285714285714286,0,11,2.0,1,0
Bagalkot,2024-11-27,1,3.8,0.0,22,316,68.8,6.0,1.4285714285714286,2,11,2.0,0,0
Bagalkot,2024-11-28,1,3.3,0.0,22,316,68.8,6.0,1.2857142857142858,3,11,2.0,0,0
Bagalkot,2024-11-29,2,5.45,0.0,22,316,68.8,6.0,1.2857142857142858,4,11,2.0,1,0
Bagalkot,2024-12-01,1,2.5,0.0,22,316,68.8,6.0,1.2857142857142858,6,12,2.0,0,0
Bagalkot,2024-12-04,1,3.4,0.0,22,316,68.8,6.0,1.2857142857142858,2,12,2.0,0,0
Bagalkot,2024-12-05,2,3.4,0.0,22,316,68.8,6.0,1.4285714285714286,3,12,2.0,1,0
Bagalkot,2024-12-06,1,2.2,0.0,22,316,68.8,6.0,1.2857142857142858,4,12,2.0,0,0
Bagalkot,2024-12-07,2,2.75,0.0,22,316,68.8,6.0,1.4285714285714286,5,12,2.0,1,0
Bagalkot,2024-12-08,1,3.4,0.0,22,316,68.8,6.0,1.4285714285714286,6,12,2.0,0,0
Bagalkot,2024-12-10,1,8.3,0.0,22,316,68.8,6.0,1.2857142857142858,1,12,2.0,0,0
Bagalkot,2024-12-11,1,3.7,0.0,22,316,68.8,6.0,1.2857142857142858,2,12,2.0,0,0
Bagalkot,2024-12-18,3,2.9333333333333336,0.0,22,316,68.8,6.0,1.5714285714285714,2,12,2.0,1,0
Bagalkot,2024-12-21,1,4.3,0.0,22,316,68.8,6.0,1.4285714285714286,5,12,2.0,0,0
Bagalkot,2024-12-22,1,3.1,0.0,22,316,68.8,6.0,1.4285714285714286,6,12,2.0,0,0
Bagalkot,2024-12-23,1,2.7,0.0,22,316,68.8,6.0,1.2857142857142858,0,12,2.0,0,0
Bagalkot,2024-12-24,3,3.0666666666666664,0.0,22,316,68.8,6.0,1.5714285714285714,1,12,2.0,1,0
Bagalkot,2024-12-25,2,1.55,0.0,22,316,68.8,6.0,1.7142857142857142,2,12,2.0,1,0
Bagalkot,2024-12-29,2,2.3,0.0,22,316,68.8,6.0,1.8571428571428572,6,12,2.0,1,0
Bagalkot,2024-12-30,1,2.0,0.0,22,316,68.8,6.0,1.5714285714285714,0,12,2.0,0,0
Bagalkot,2024-12-31,2,6.3,0.5,22,316,68.8,6.0,1.7142857142857142,1,12,2.0,1,0
Bagalkot,2025-01-04,1,2.2,0.0,22,316,68.8,6.0,1.7142857142857142,5,1,2.0,0,0
Bagalkot,2025-01-06,3,2.4333333333333336,0.0,22,316,68.8,6.0,2.0,0,1,2.0,1,0
Bagalkot,2025-01-07,1,4.7,0.0,22,316,68.8,6.0,1.7142857142857142,1,1,2.0,0,0
Bagalkot,2025-01-08,2,2.8,0.5,22,316,68.8,6.0,1.7142857142857142,2,1,2.0,1,0
Bagalkot,2025-01-11,3,2.6333333333333333,0.0,22,316,68.8,6.0,1.8571428571428572,5,1,2.0,1,0
Bagalkot,2025-01-13,1,1.0,0.0,22,316,68.8,6.0,1.8571428571428572,0,1,2.0,0,0
Bagalkot,2025-01-14,1,3.0,0.0,22,316,68.8,6.0,1.7142857142857142,1,1,2.0,0,0
Bagalkot,2025-01-17,1,1.9,0.0,22,316,68.8,6.0,1.7142857142857142,4,1,2.0,0,0
Bagalkot,2025-01-20,2,2.05,0.5,22,316,68.8,6.0,1.5714285714285714,0,1,2.0,1,0
Bagalkot,2025-01-22,1,2.7,0.0,22,316,68.8,6.0,1.5714285714285714,2,1,2.0,0,0
Bagalkot,2025-01-23,1,9.6,0.0,22,316,68.8,6.0,1.4285714285714286,3,1,2.0,0,0
Bagalkot,2025-01-25,1,3.6,0.0,22,316,68.8,6.0,1.1428571428571428,5,1,2.0,0,0
Bagalkot,2025-01-27,1,2.3,0.0,22,316,68.8,6.0,1.1428571428571428,0,1,2.0,0,0
Bagalkot,2025-01-29,1,2.0,0.0,22,316,68.8,6.0,1.1428571428571428,2,1,2.0,0,0
Bagalkot,2025-01-30,1,3.2,0.0,22,316,68.8,6.0,1.1428571428571428,3,1,2.0,0,0
Bagalkot,2025-01-31,3,3.5,0.3333333333333333,22,316,68.8,6.0,1.2857142857142858,4,1,2.0,1,0
Bagalkot,2025-02-02,1,2.3,0.0,22,316,68.8,6.0,1.2857142857142858,6,2,2.0,0,0
Bagalkot,2025-02-03,1,2.8,0.0,22,316,68.8,6.0,1.2857142857142858,0,2,2.0,0,0
Bagalkot,2025-02-04,3,1.8,0.0,22,316,68.8,6.0,1.5714285714285714,1,2,2.0,1,0
Bagalkot,2025-02-05,1,4.4,0.0,22,316,68.8,6.0,1.5714285714285714,2,2,2.0,0,0
Bagalkot,2025-02-06,1,4.1,0.0,22,316,68.8,6.0,1.5714285714285714,3,2,2.0,0,0
Bagalkot,2025-02-07,1,1.8,0.0,22,316,68.8,6.0,1.5714285714285714,4,2,2.0,0,0
Bagalkot,2025-02-08,3,3.066666666666667,0.3333333333333333,22,316,68.8,6.0,1.5714285714285714,5,2,2.0,1,0
Bagalkot,2025-02-09,2,3.65,0.0,22,316,68.8,6.0,1.7142857142857142,6,2,2.0,1,0
Bagalkot,2025-02-12,3,3.6999999999999997,0.0,22,316,68.8,6.0,2.0,2,2,2.0,1,0
Bagalkot,2025-02-15,1,1.7,0.0,22,316,68.8,6.0,1.7142857142857142,5,2,2.0,0,0
Bagalkot,2025-02-16,1,3.9,0.0,22,316,68.8,6.0,1.7142857142857142,6,2,2.0,0,0
Bagalkot,2025-02-17,3,3.6666666666666665,0.0,22,316,68.8,6.0,2.0,0,2,2.0,1,0
Bagalkot,2025-02-20,1,2.4,0.0,22,316,68.8,6.0,2.0,3,2,2.0,0,0
Bagalkot,2025-02-21,2,2.7,0.0,22,316,68.8,6.0,1.8571428571428572,4,2,2.0,1,0
Bagalkot,2025-02-23,2,1.85,0.0,22,316,68.8,6.0,1.8571428571428572,6,2,2.0,1,0
Bagalkot,2025-02-25,1,2.1,0.0,22,316,68.8,6.0,1.5714285714285714,1,2,2.0,0,0
Bagalkot,2025-02-27,1,2.9,0.0,22,316,68.8,6.0,1.5714285714285714,3,2,2.0,0,0
Bagalkot,2025-02-28,1,2.4,0.0,22,316,68.8,6.0,1.5714285714285714,4,2,2.0,0,0
Bagalkot,2025-03-01,2,2.85,0.0,22,316,68.8,6.0,1.4285714285714286,5,3,2.0,1,0
Bagalkot,2025-03-02,1,2.4,0.0,22,316,68.8,6.0,1.4285714285714286,6,3,2.0,0,0
Bagalkot,2025-03-04,2,4.25,0.0,22,316,68.8,6.0,1.4285714285714286,1,3,2.0,1,0
Bagalkot,2025-03-06,1,3.2,0.0,22,316,68.8,6.0,1.2857142857142858,3,3,2.0,0,0
Bagalkot,2025-03-07,1,2.8,0.0,22,316,68.8,6.0,1.2857142857142858,4,3,2.0,0,0
Bagalkot,2025-03-08,1,2.9,0.0,22,316,68.8,6.0,1.2857142857142858,5,3,2.0,0,0
Bagalkot,2025-03-10,2,5.25,0.5,22,316,68.8,6.0,1.4285714285714286,0,3,2.0,1,0
Bagalkot,2025-03-12,1,1.2,0.0,22,316,68.8,6.0,1.2857142857142858,2,3,2.0,0,0
Bagalkot,2025-03-13,1,4.8,1.0,22,316,68.8,6.0,1.2857142857142858,3,3,2.0,0,0
Bagalkot,2025-03-15,1,2.5,0.0,22,316,68.8,6.0,1.1428571428571428,5,3,2.0,0,0
Bagalkot,2025-03-19,1,2.6,0.0,22,316,68.8,6.0,1.1428571428571428,2,3,2.0,0,0
Bagalkot,2025-03-20,2,3.4499999999999997,0.0,22,316,68.8,6.0,1.2857142857142858,3,3,2.0,1,0
Bagalkot,2025-03-21,1,4.5,0.0,22,316,68.8,6.0,1.2857142857142858,4,3,2.0,0,0
Bagalkot,2025-03-22,1,1.3,0.0,22,316,68.8,6.0,1.1428571428571428,5,3,2.0,0,0
Bagalkot,2025-03-23,1,2.5,0.0,22,316,68.8,6.0,1.1428571428571428,6,3,2.0,0,0
Bagalkot,2025-03-25,1,2.4,0.0,22,316,68.8,6.0,1.1428571428571428,1,3,2.0,0,0
Bagalkot,2025-03-27,1,7.8,1.0,22,316,68.8,6.0,1.1428571428571428,3,3,2.0,0,0
