CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
129,144020008202400001,202400001,2024-05-05,180,8,1,2,3,8,2,2,2024-05-05 16:00:00,2024-05-05 17:00:00,2024-05-06 04:00:00,12.40455,76.68187,Cyber Fraud incident reported at Mysuru PS-2.
130,144060031202500002,202500002,2025-04-12,76,31,1,2,5,10,4,6,2025-04-12 23:00:00,2025-04-13 00:00:00,2025-04-13 06:00:00,17.23549,76.79067,Drug Offense incident reported at Kalaburagi PS-1.
131,144170097202400001,202400001,2024-10-31,194,97,1,2,1,2,1,17,2024-10-31 20:00:00,2024-10-31 21:00:00,2024-11-01 03:00:00,14.14498,76.42081,Assault incident reported at Chitradurga PS-1.
132,144110064202400001,202400001,2024-05-26,340,64,1,2,2,6,3,11,2024-05-26 23:00:00,2024-05-27 00:00:00,2024-05-27 04:00:00,14.49195,75.98899,Robbery incident reported at Davanagere PS-4.
133,144070039202500002,202500002,2025-03-16,306,39,1,2,1,2,2,7,2025-03-16 21:00:00,2025-03-16 22:00:00,2025-03-17 06:00:00,15.0628,76.85654,Assault incident reported at Ballari PS-3.
134,144070039202300001,202300001,2023-08-29,251,39,1,2,2,5,2,7,2023-08-29 20:00:00,2023-08-29 21:00:00,2023-08-30 06:00:00,15.14119,76.9777,Burglary incident reported at Ballari PS-3.
135,144050027202400001,202400001,2024-03-17,114,27,1,2,2,5,1,5,2024-03-17 17:00:00,2024-03-17 18:00:00,2024-03-18 05:00:00,15.44035,75.02113,Burglary incident reported at Dharwad PS-3.
136,144190109202500002,202500002,2025-07-27,91,109,1,2,2,4,3,19,2025-07-27 19:00:00,2025-07-27 20:00:00,2025-07-28 05:00:00,12.49782,76.98262,Theft incident reported at Mandya PS-1.
137,144160096202300001,202300001,2023-04-04,213,96,1,2,4,9,2,16,2023-04-04 21:00:00,2023-04-04 22:00:00,2023-04-05 02:00:00,16.22248,75.67164,Domestic Violence incident reported at Bagalkot PS-6.
138,144150085202500001,202500001,2025-12-22,155,85,1,2,1,2,1,15,2025-12-22 23:00:00,2025-12-23 00:00:00,2025-12-23 03:00:00,13.29433,75.74527,Assault incident reported at Chikkamagaluru PS-1.
139,444170099202400001,202400001,2024-10-08,97,99,4,2,2,4,4,17,2024-10-08 17:00:00,2024-10-08 18:00:00,2024-10-09 03:00:00,14.20819,76.31733,Theft incident reported at Chitradurga PS-3.
140,144020010202500001,202500001,2025-08-14,307,10,1,2,2,5,3,2,2025-08-14 19:00:00,2025-08-14 20:00:00,2025-08-15 02:00:00,12.30985,76.73243,Burglary incident reported at Mysuru PS-4.
141,144060035202400002,202400002,2024-03-10,352,35,1,2,3,8,2,6,2024-03-10 19:00:00,2024-03-10 20:00:00,2024-03-10 20:00:00,17.37019,76.76694,Cyber Fraud incident reported at Kalaburagi PS-5.
142,144190110202400003,202400003,2024-10-24,85,110,1,2,5,10,2,19,2024-10-24 21:00:00,2024-10-24 22:00:00,2024-10-25 07:00:00,12.67152,76.85754,Drug Offense incident reported at Mandya PS-2.
143,144100058202300001,202300001,2023-05-25,218,58,1,2,2,4,1,10,2023-05-25 16:00:00,2023-05-25 17:00:00,2023-05-26 04:00:00,13.41224,74.82733,Theft incident reported at Udupi PS-4.
144,844100056202300001,202300001,2023-11-12,201,56,8,2,2,7,4,10,2023-11-12 17:00:00,2023-11-12 18:00:00,2023-11-13 03:00:00,13.37888,74.75428,Vehicle Theft incident reported at Udupi PS-2.
145,144160091202400001,202400001,2024-07-03,38,91,1,2,2,5,2,16,2024-07-03 16:00:00,2024-07-03 17:00:00,2024-07-03 18:00:00,16.14584,75.68385,Burglary incident reported at Bagalkot PS-1.
146,144170102202400002,202400002,2024-08-18,8,102,1,2,2,7,1,17,2024-08-18 19:00:00,2024-08-18 20:00:00,2024-08-18 21:00:00,14.1772,76.31524,Vehicle Theft incident reported at Chitradurga PS-6.
147,144180108202300001,202300001,2023-08-09,278,108,1,2,1,2,2,18,2023-08-09 17:00:00,2023-08-09 18:00:00,2023-08-09 21:00:00,13.02063,76.09541,Assault incident reported at Hassan PS-6.
148,344020007202400001,202400001,2024-09-01,56,7,3,2,1,2,3,2,2024-09-01 17:00:00,2024-09-01 18:00:00,2024-09-01 22:00:00,12.35845,76.68031,Assault incident reported at Mysuru PS-1.
149,144130073202500001,202500001,2025-09-04,143,73,1,2,1,2,2,13,2025-09-04 22:00:00,2025-09-04 23:00:00,2025-09-05 05:00:00,16.27412,77.39553,Assault incident reported at Raichur PS-1.
150,144010006202300001,202300001,2023-02-24,364,6,1,2,3,8,2,1,2023-02-24 23:00:00,2023-02-25 00:00:00,2023-02-25 11:00:00,13.01052,77.58457,Cyber Fraud incident reported at Bengaluru Urban PS-6.
151,144150089202500002,202500002,2025-07-09,258,89,1,2,5,10,2,15,2025-07-09 21:00:00,2025-07-09 22:00:00,2025-07-10 02:00:00,13.2925,75.77372,Drug Offense incident reported at Chikkamagaluru PS-5.
152,844190114202500001,202500001,2025-09-26,266,114,8,2,3,8,1,19,2025-09-26 13:00:00,2025-09-26 14:00:00,2025-09-26 14:00:00,12.56898,76.93453,Cyber Fraud incident reported at Mandya PS-6.
153,144150088202400001,202400001,2024-08-12,289,88,1,2,3,8,1,15,2024-08-12 21:00:00,2024-08-12 22:00:00,2024-08-13 07:00:00,13.41075,75.76628,Cyber Fraud incident reported at Chikkamagaluru PS-4.
154,144160091202400002,202400002,2024-02-29,19,91,1,2,3,8,1,16,2024-02-29 17:00:00,2024-02-29 18:00:00,2024-03-01 02:00:00,16.18075,75.73112,Cyber Fraud incident reported at Bagalkot PS-1.
155,144180106202400001,202400001,2024-06-18,203,106,1,1,1,1,2,18,2024-06-18 23:00:00,2024-06-19 00:00:00,2024-06-19 11:00:00,12.91581,76.06286,Murder incident reported at Hassan PS-4.
156,144020007202300001,202300001,2023-11-06,264,7,1,2,3,8,1,2,2023-11-06 17:00:00,2023-11-06 18:00:00,2023-11-07 00:00:00,12.40867,76.55252,Cyber Fraud incident reported at Mysuru PS-1.
157,344060032202500001,202500001,2025-01-10,226,32,3,2,2,7,2,6,2025-01-10 14:00:00,2025-01-10 15:00:00,2025-01-10 15:00:00,17.3722,76.84893,Vehicle Theft incident reported at Kalaburagi PS-2.
158,144010004202400001,202400001,2024-11-30,34,4,1,2,2,4,3,1,2024-11-30 23:00:00,2024-12-01 00:00:00,2024-12-01 04:00:00,12.96565,77.7054,Theft incident reported at Bengaluru Urban PS-4.
159,144150087202500001,202500001,2025-01-10,270,87,1,2,5,10,3,15,2025-01-10 19:00:00,2025-01-10 20:00:00,2025-01-10 20:00:00,13.3307,75.75753,Drug Offense incident reported at Chikkamagaluru PS-3.
160,144050029202500002,202500002,2025-11-30,393,29,1,2,4,9,2,5,2025-11-30 19:00:00,2025-11-30 20:00:00,2025-11-30 23:00:00,15.52594,75.02836,Domestic Violence incident reported at Dharwad PS-5.
161,144200117202400001,202400001,2024-12-08,61,117,1,2,3,8,1,20,2024-12-08 23:00:00,2024-12-09 00:00:00,2024-12-09 07:00:00,15.43445,76.16659,Cyber Fraud incident reported at Koppal PS-3.
162,144060032202300002,202300002,2023-11-24,12,32,1,2,2,5,3,6,2023-11-24 16:00:00,2023-11-24 17:00:00,2023-11-25 03:00:00,17.43776,76.83189,Burglary incident reported at Kalaburagi PS-2.
163,144100059202400002,202400002,2024-11-25,87,59,1,2,2,6,1,10,2024-11-25 23:00:00,2024-11-26 00:00:00,2024-11-26 09:00:00,13.30174,74.71533,Robbery incident reported at Udupi PS-5.
164,144170100202500001,202500001,2025-01-09,111,100,1,2,2,6,1,17,2025-01-09 12:00:00,2025-01-09 13:00:00,2025-01-09 12:00:00,14.27072,76.44515,Robbery incident reported at Chitradurga PS-4.
165,144170098202500001,202500001,2025-03-19,387,98,1,2,2,5,3,17,2025-03-19 19:00:00,2025-03-19 20:00:00,2025-03-20 02:00:00,14.1556,76.4882,Burglary incident reported at Chitradurga PS-2.
166,144070037202300001,202300001,2023-11-18,71,37,1,2,2,5,4,7,2023-11-18 21:00:00,2023-11-18 22:00:00,2023-11-18 22:00:00,15.0169,76.90657,Burglary incident reported at Ballari PS-1.
167,844040023202400001,202400001,2024-09-13,75,23,8,2,2,4,2,4,2024-09-13 23:00:00,2024-09-14 00:00:00,2024-09-13 23:00:00,15.88815,74.46343,Theft incident reported at Belagavi PS-5.
168,144140079202500002,202500002,2025-07-15,23,79,1,2,2,5,2,14,2025-07-15 20:00:00,2025-07-15 21:00:00,2025-07-16 08:00:00,13.09788,78.17169,Burglary incident reported at Kolar PS-1.
169,144130075202500004,202500004,2025-06-26,18,75,1,2,2,4,2,13,2025-06-26 23:00:00,2025-06-27 00:00:00,2025-06-27 11:00:00,16.17549,77.42534,Theft incident reported at Raichur PS-3.
170,144070038202300001,202300001,2023-02-08,147,38,1,2,3,8,3,7,2023-02-08 23:00:00,2023-02-09 00:00:00,2023-02-09 02:00:00,15.15127,76.88231,Cyber Fraud incident reported at Ballari PS-2.
171,144140082202500001,202500001,2025-12-17,205,82,1,2,1,3,2,14,2025-12-17 22:00:00,2025-12-17 23:00:00,2025-12-18 02:00:00,13.10228,78.12834,Kidnapping incident reported at Kolar PS-4.
172,144010003202500001,202500001,2025-03-09,82,3,1,2,2,7,2,1,2025-03-09 20:00:00,2025-03-09 21:00:00,2025-03-09 21:00:00,12.9788,77.63141,Vehicle Theft incident reported at Bengaluru Urban PS-3.
173,144020009202300002,202300002,2023-05-15,294,9,1,2,2,4,1,2,2023-05-15 21:00:00,2023-05-15 22:00:00,2023-05-16 05:00:00,12.33463,76.61041,Theft incident reported at Mysuru PS-3.
174,144150086202400002,202400002,2024-02-21,256,86,1,2,1,2,3,15,2024-02-21 21:00:00,2024-02-21 22:00:00,2024-02-22 05:00:00,13.37893,75.87304,Assault incident reported at Chikkamagaluru PS-2.
175,144020007202400001,202400001,2024-05-28,264,7,1,2,5,10,1,2,2024-05-28 19:00:00,2024-05-28 20:00:00,2024-05-29 03:00:00,12.34882,76.67854,Drug Offense incident reported at Mysuru PS-1.
176,144040020202400001,202400001,2024-07-26,282,20,1,2,4,9,1,4,2024-07-26 16:00:00,2024-07-26 17:00:00,2024-07-27 02:00:00,15.87345,74.52734,Domestic Violence incident reported at Belagavi PS-2.
177,844030016202400001,202400001,2024-11-03,244,16,8,2,1,2,2,3,2024-11-03 19:00:00,2024-11-03 20:00:00,2024-11-03 19:00:00,12.98446,74.88862,Assault incident reported at Dakshina Kannada PS-4.
178,444030014202500002,202500002,2025-06-30,101,14,4,2,2,6,2,3,2025-06-30 23:00:00,2025-07-01 00:00:00,2025-07-01 05:00:00,12.80972,74.83425,Robbery incident reported at Dakshina Kannada PS-2.
179,144120072202400001,202400001,2024-09-12,355,72,1,2,2,4,2,12,2024-09-12 17:00:00,2024-09-12 18:00:00,2024-09-12 21:00:00,17.93119,77.51708,Theft incident reported at Bidar PS-6.
180,144170097202300001,202300001,2023-12-26,194,97,1,2,4,9,4,17,2023-12-26 23:00:00,2023-12-27 00:00:00,2023-12-27 02:00:00,14.19547,76.30461,Domestic Violence incident reported at Chitradurga PS-1.
181,144010003202300001,202300001,2023-04-17,82,3,1,2,5,10,1,1,2023-04-17 18:00:00,2023-04-17 19:00:00,2023-04-18 04:00:00,12.95064,77.5753,Drug Offense incident reported at Bengaluru Urban PS-3.
182,144140083202500001,202500001,2025-03-13,200,83,1,2,2,6,4,14,2025-03-13 23:00:00,2025-03-14 00:00:00,2025-03-14 02:00:00,13.15103,78.11426,Robbery incident reported at Kolar PS-5.
183,144100057202300001,202300001,2023-02-27,302,57,1,2,1,2,1,10,2023-02-27 23:00:00,2023-02-28 00:00:00,2023-02-28 03:00:00,13.34402,74.78606,Assault incident reported at Udupi PS-3.
184,844170099202500001,202500001,2025-06-17,126,99,8,2,3,8,1,17,2025-06-17 23:00:00,2025-06-18 00:00:00,2025-06-17 23:00:00,14.24589,76.45788,Cyber Fraud incident reported at Chitradurga PS-3.
185,144200116202300003,202300003,2023-05-15,365,116,1,2,1,2,2,20,2023-05-15 23:00:00,2023-05-16 00:00:00,2023-05-16 00:00:00,15.29231,76.19157,Assault incident reported at Koppal PS-2.
186,144200117202300002,202300002,2023-02-23,384,117,1,2,2,7,1,20,2023-02-23 19:00:00,2023-02-23 20:00:00,2023-02-24 06:00:00,15.36775,76.207,Vehicle Theft incident reported at Koppal PS-3.
187,144160092202400001,202400001,2024-05-12,227,92,1,2,3,8,2,16,2024-05-12 23:00:00,2024-05-13 00:00:00,2024-05-13 09:00:00,16.16564,75.67877,Cyber Fraud incident reported at Bagalkot PS-2.
188,144170100202300002,202300002,2023-04-28,111,100,1,2,2,6,1,17,2023-04-28 23:00:00,2023-04-29 00:00:00,2023-04-29 02:00:00,14.15652,76.49601,Robbery incident reported at Chitradurga PS-4.
189,144190111202400001,202400001,2024-09-05,105,111,1,2,2,6,4,19,2024-09-05 19:00:00,2024-09-05 20:00:00,2024-09-06 02:00:00,12.54393,76.91508,Robbery incident reported at Mandya PS-3.
190,144080048202400001,202400001,2024-11-09,158,48,1,2,2,5,4,8,2024-11-09 18:00:00,2024-11-09 19:00:00,2024-11-09 23:00:00,13.98775,75.63947,Burglary incident reported at Shivamogga PS-6.
191,144030013202500001,202500001,2025-01-07,322,13,1,2,2,4,1,3,2025-01-07 18:00:00,2025-01-07 19:00:00,2025-01-07 22:00:00,12.99664,74.847,Theft incident reported at Dakshina Kannada PS-1.
192,844060035202300001,202300001,2023-02-12,62,35,8,2,4,9,1,6,2023-02-12 14:00:00,2023-02-12 15:00:00,2023-02-12 17:00:00,17.2433,76.92997,Domestic Violence incident reported at Kalaburagi PS-5.
193,844170102202500001,202500001,2025-06-07,39,102,8,2,5,10,1,17,2025-06-07 16:00:00,2025-06-07 17:00:00,2025-06-07 19:00:00,14.14571,76.49652,Drug Offense incident reported at Chitradurga PS-6.
194,144080043202400002,202400002,2024-01-23,379,43,1,2,5,10,1,8,2024-01-23 23:00:00,2024-01-24 00:00:00,2024-01-24 11:00:00,13.91041,75.41814,Drug Offense incident reported at Shivamogga PS-1.
195,144160091202300001,202300001,2023-12-09,19,91,1,2,3,8,1,16,2023-12-09 23:00:00,2023-12-10 00:00:00,2023-12-10 10:00:00,16.31549,75.74976,Cyber Fraud incident reported at Bagalkot PS-1.
196,144190112202400001,202400001,2024-02-20,125,112,1,2,2,7,4,19,2024-02-20 23:00:00,2024-02-21 00:00:00,2024-02-21 08:00:00,12.54107,76.90205,Vehicle Theft incident reported at Mandya PS-4.
197,144150090202300002,202300002,2023-03-26,255,90,1,2,2,5,2,15,2023-03-26 11:00:00,2023-03-26 12:00:00,2023-03-26 23:00:00,13.3102,75.71268,Burglary incident reported at Chikkamagaluru PS-6.
198,144030016202300002,202300002,2023-06-10,385,16,1,2,2,4,1,3,2023-06-10 23:00:00,2023-06-11 00:00:00,2023-06-11 02:00:00,12.81987,74.79662,Theft incident reported at Dakshina Kannada PS-4.
199,844020008202400001,202400001,2024-06-18,180,8,8,2,4,9,4,2,2024-06-18 22:00:00,2024-06-18 23:00:00,2024-06-19 04:00:00,12.2377,76.64572,Domestic Violence incident reported at Mysuru PS-2.
200,144070041202500001,202500001,2025-08-17,287,41,1,2,2,5,3,7,2025-08-17 12:00:00,2025-08-17 13:00:00,2025-08-17 18:00:00,15.16583,76.92022,Burglary incident reported at Ballari PS-5.
201,144010003202400003,202400003,2024-12-27,331,3,1,2,2,5,3,1,2024-12-27 20:00:00,2024-12-27 21:00:00,2024-12-28 07:00:00,12.94584,77.60194,Burglary incident reported at Bengaluru Urban PS-3.
202,144110063202500001,202500001,2025-03-11,271,63,1,2,2,6,2,11,2025-03-11 16:00:00,2025-03-11 17:00:00,2025-03-11 23:00:00,14.42463,75.90904,Robbery incident reported at Davanagere PS-3.
203,144200118202300001,202300001,2023-05-23,375,118,1,2,2,5,3,20,2023-05-23 16:00:00,2023-05-23 17:00:00,2023-05-23 17:00:00,15.4084,76.1371,Burglary incident reported at Koppal PS-4.
204,144180103202500001,202500001,2025-03-07,15,103,1,2,2,5,2,18,2025-03-07 15:00:00,2025-03-07 16:00:00,2025-03-08 02:00:00,13.13591,76.02514,Burglary incident reported at Hassan PS-1.
205,144030016202400003,202400003,2024-05-20,338,16,1,2,4,9,3,3,2024-05-20 19:00:00,2024-05-20 20:00:00,2024-05-20 23:00:00,12.90631,74.85863,Domestic Violence incident reported at Dakshina Kannada PS-4.
206,144200116202400001,202400001,2024-01-11,107,116,1,2,3,8,1,20,2024-01-11 17:00:00,2024-01-11 18:00:00,2024-01-11 19:00:00,15.27251,76.1495,Cyber Fraud incident reported at Koppal PS-2.
207,144180107202300003,202300003,2023-08-04,182,107,1,2,1,2,1,18,2023-08-04 23:00:00,2023-08-05 00:00:00,2023-08-04 23:00:00,12.97398,76.13054,Assault incident reported at Hassan PS-5.
208,144070042202300001,202300001,2023-08-23,374,42,1,2,2,5,2,7,2023-08-23 17:00:00,2023-08-23 18:00:00,2023-08-23 18:00:00,15.07851,76.88244,Burglary incident reported at Ballari PS-6.
209,144010005202300003,202300003,2023-09-12,106,5,1,2,2,7,1,1,2023-09-12 21:00:00,2023-09-12 22:00:00,2023-09-13 01:00:00,12.87825,77.61445,Vehicle Theft incident reported at Bengaluru Urban PS-5.
210,144180106202500001,202500001,2025-12-06,233,106,1,2,2,4,1,18,2025-12-06 23:00:00,2025-12-07 00:00:00,2025-12-06 23:00:00,12.93462,76.19675,Theft incident reported at Hassan PS-4.
211,144030014202300001,202300001,2023-01-30,101,14,1,1,1,1,4,3,2023-01-30 22:00:00,2023-01-30 23:00:00,2023-01-30 23:00:00,12.91866,74.88833,Murder incident reported at Dakshina Kannada PS-2.
212,144110062202400001,202400001,2024-02-29,332,62,1,2,2,4,1,11,2024-02-29 19:00:00,2024-02-29 20:00:00,2024-03-01 00:00:00,14.41017,75.94907,Theft incident reported at Davanagere PS-2.
213,144070042202400001,202400001,2024-07-24,361,42,1,2,2,5,2,7,2024-07-24 14:00:00,2024-07-24 15:00:00,2024-07-25 02:00:00,15.12042,76.99419,Burglary incident reported at Ballari PS-6.
214,844130073202300001,202300001,2023-09-30,143,73,8,2,3,8,1,13,2023-09-30 20:00:00,2023-09-30 21:00:00,2023-09-30 20:00:00,16.18905,77.35431,Cyber Fraud incident reported at Raichur PS-1.
215,144200115202400001,202400001,2024-04-29,98,115,1,2,3,8,2,20,2024-04-29 16:00:00,2024-04-29 17:00:00,2024-04-29 20:00:00,15.27483,76.04463,Cyber Fraud incident reported at Koppal PS-1.
216,144050030202300002,202300002,2023-03-23,298,30,1,2,2,4,1,5,2023-03-23 21:00:00,2023-03-23 22:00:00,2023-03-24 08:00:00,15.60848,75.00744,Theft incident reported at Dharwad PS-6.
217,144080043202400003,202400003,2024-10-20,379,43,1,2,2,7,4,8,2024-10-20 23:00:00,2024-10-21 00:00:00,2024-10-20 23:00:00,13.91248,75.58414,Vehicle Theft incident reported at Shivamogga PS-1.
218,144080045202500002,202500002,2025-08-14,50,45,1,2,2,5,1,8,2025-08-14 19:00:00,2025-08-14 20:00:00,2025-08-14 23:00:00,13.88456,75.60029,Burglary incident reported at Shivamogga PS-3.
219,144120069202500001,202500001,2025-06-22,187,69,1,2,2,5,3,12,2025-06-22 23:00:00,2025-06-23 00:00:00,2025-06-22 23:00:00,17.93888,77.5184,Burglary incident reported at Bidar PS-3.
220,144090050202500002,202500002,2025-09-11,188,50,1,2,2,4,4,9,2025-09-11 20:00:00,2025-09-11 21:00:00,2025-09-11 20:00:00,13.25919,77.05339,Theft incident reported at Tumakuru PS-2.
221,144130073202300003,202300003,2023-05-26,212,73,1,2,2,5,4,13,2023-05-26 20:00:00,2023-05-26 21:00:00,2023-05-26 22:00:00,16.23938,77.34207,Burglary incident reported at Raichur PS-1.
222,844020008202400002,202400002,2024-05-20,14,8,8,2,2,7,3,2,2024-05-20 15:00:00,2024-05-20 16:00:00,2024-05-20 15:00:00,12.28715,76.56682,Vehicle Theft incident reported at Mysuru PS-2.
223,144040024202500004,202500004,2025-02-26,225,24,1,2,3,8,2,4,2025-02-26 18:00:00,2025-02-26 19:00:00,2025-02-27 00:00:00,15.93914,74.50662,Cyber Fraud incident reported at Belagavi PS-6.
224,144030018202400001,202400001,2024-12-06,175,18,1,2,1,2,2,3,2024-12-06 18:00:00,2024-12-06 19:00:00,2024-12-06 22:00:00,12.92432,74.86563,Assault incident reported at Dakshina Kannada PS-6.
225,144060035202300001,202300001,2023-10-03,51,35,1,1,1,3,2,6,2023-10-03 23:00:00,2023-10-04 00:00:00,2023-10-04 02:00:00,17.24061,76.68106,Kidnapping incident reported at Kalaburagi PS-5.
226,144060034202300001,202300001,2023-09-13,230,34,1,2,1,2,2,6,2023-09-13 14:00:00,2023-09-13 15:00:00,2023-09-14 02:00:00,17.22158,76.86679,Assault incident reported at Kalaburagi PS-4.
227,144170100202500002,202500002,2025-09-22,111,100,1,2,2,11,3,17,2025-09-22 17:00:00,2025-09-22 18:00:00,2025-09-22 22:00:00,14.24861,76.30927,Extortion incident reported at Chitradurga PS-4.
228,144110063202500002,202500002,2025-04-02,287,63,1,2,3,8,2,11,2025-04-02 20:00:00,2025-04-02 21:00:00,2025-04-03 07:00:00,14.40602,76.06499,Cyber Fraud incident reported at Davanagere PS-3.
229,844120072202400001,202400001,2024-10-28,346,72,8,2,4,9,2,12,2024-10-28 17:00:00,2024-10-28 18:00:00,2024-10-28 18:00:00,17.85731,77.50952,Domestic Violence incident reported at Bidar PS-6.
230,144190114202500001,202500001,2025-10-30,33,114,1,1,1,3,3,19,2025-10-30 23:00:00,2025-10-31 00:00:00,2025-10-31 07:00:00,12.51164,76.85566,Kidnapping incident reported at Mandya PS-6.
231,844030016202300001,202300001,2023-03-01,94,16,8,2,1,2,1,3,2023-03-01 23:00:00,2023-03-02 00:00:00,2023-03-02 03:00:00,12.88483,74.98544,Assault incident reported at Dakshina Kannada PS-4.
232,144030013202400002,202400002,2024-04-03,320,13,1,2,3,8,3,3,2024-04-03 23:00:00,2024-04-04 00:00:00,2024-04-04 10:00:00,13.00779,74.85792,Cyber Fraud incident reported at Dakshina Kannada PS-1.
233,144190112202300002,202300002,2023-08-26,103,112,1,2,5,10,2,19,2023-08-26 23:00:00,2023-08-27 00:00:00,2023-08-26 23:00:00,12.53239,76.87388,Drug Offense incident reported at Mandya PS-4.
234,144030017202400001,202400001,2024-03-30,334,17,1,2,3,8,1,3,2024-03-30 23:00:00,2024-03-31 00:00:00,2024-03-31 03:00:00,12.87469,74.79319,Cyber Fraud incident reported at Dakshina Kannada PS-5.
235,144050028202300001,202300001,2023-03-12,341,28,1,2,3,8,1,5,2023-03-12 23:00:00,2023-03-13 00:00:00,2023-03-13 10:00:00,15.41349,74.92249,Cyber Fraud incident reported at Dharwad PS-4.
236,144050025202400001,202400001,2024-04-05,246,25,1,2,4,9,4,5,2024-04-05 23:00:00,2024-04-06 00:00:00,2024-04-06 10:00:00,15.49227,75.03515,Domestic Violence incident reported at Dharwad PS-1.
237,144110066202400001,202400001,2024-12-14,319,66,1,2,2,5,1,11,2024-12-14 20:00:00,2024-12-14 21:00:00,2024-12-14 23:00:00,14.48052,76.08491,Burglary incident reported at Davanagere PS-6.
238,144100060202300001,202300001,2023-10-09,31,60,1,2,2,5,1,10,2023-10-09 18:00:00,2023-10-09 19:00:00,2023-10-10 05:00:00,13.29055,74.67941,Burglary incident reported at Udupi PS-6.
239,144060034202500001,202500001,2025-08-28,230,34,1,2,5,10,1,6,2025-08-28 18:00:00,2025-08-28 19:00:00,2025-08-29 00:00:00,17.31309,76.85274,Drug Offense incident reported at Kalaburagi PS-4.
